Date,picnic_sacr_fors_dsflow
26/10/1904, 69.830855523496
27/10/1904, 68.9923578624069
28/10/1904, 68.1661670556069
29/10/1904, 67.3506785110323
30/10/1904, 66.546224597432
31/10/1904, 65.7497090023762
01/11/1904, 64.9624221080849
02/11/1904, 64.1849821281087
03/11/1904, 63.4172197503056
04/11/1904, 62.6587434076666
05/11/1904, 61.909858976399
06/11/1904, 61.1815948717252
07/11/1904, 60.4404125959247
08/11/1904, 59.716892803117
09/11/1904, 59.0034856771686
10/11/1904, 58.2917272024934
11/11/1904, 57.5933446630746
12/11/1904, 56.9035448778919
13/11/1904, 56.2227987847287
14/11/1904, 55.5531332179352
15/11/1904, 54.8841199956426
16/11/1904, 54.2269237286889
17/11/1904, 53.5777990524714
18/11/1904, 52.9366522452561
19/11/1904, 52.3029411519262
20/11/1904, 51.6761806222607
21/11/1904, 51.057291943406
22/11/1904, 50.4458492175617
23/11/1904, 49.842204681433
24/11/1904, 49.2520991275539
25/11/1904, 48.6716852611612
26/11/1904, 48.081845111377
27/11/1904, 47.5500113587175
28/11/1904, 48.9717548443284
29/11/1904, 48.1076252612465
30/11/1904, 47.3092692623634
01/12/1904, 46.556706337641
02/12/1904, 45.8685431950582
03/12/1904, 45.1700733299044
04/12/1904, 44.5278127329994
05/12/1904, 43.9127911074889
06/12/1904, 43.3193446605765
07/12/1904, 42.7442572275954
08/12/1904, 42.1862678084359
09/12/1904, 41.6435812199424
10/12/1904, 41.1141720725467
11/12/1904, 40.5970056161301
12/12/1904, 40.0914335542934
13/12/1904, 39.5933904761778
14/12/1904, 39.1100467656742
15/12/1904, 38.6348196822543
16/12/1904, 38.1634089963097
17/12/1904, 51.7165323976222
18/12/1904, 85.1735412095298
19/12/1904, 96.0359710857894
20/12/1904, 87.1584706912244
21/12/1904, 97.1374012550344
22/12/1904, 88.4486992874205
23/12/1904, 81.2579645953432
24/12/1904, 75.2843871910484
25/12/1904, 70.2957613346198
26/12/1904, 66.1111858844923
27/12/1904, 62.5671993170334
28/12/1904, 59.5890101354773
29/12/1904, 57.0877168407344
30/12/1904, 54.8998326880961
31/12/1904, 52.9997190746864
01/01/1905, 51.3699559969364
02/01/1905, 49.9421819953471
03/01/1905, 48.679729580341
04/01/1905, 47.5595525842688
05/01/1905, 59.0194525369824
06/01/1905, 77.2349247888465
07/01/1905, 71.715410208245
08/01/1905, 103.743575495958
09/01/1905, 191.634311323217
10/01/1905, 294.347085296308
11/01/1905, 408.247656414276
12/01/1905, 461.881960799169
13/01/1905, 430.936730180586
14/01/1905, 450.725235868185
15/01/1905, 458.805061340757
16/01/1905, 404.190695831457
17/01/1905, 437.995371963152
18/01/1905, 514.294708652496
19/01/1905, 568.64096571632
20/01/1905, 542.900434899266
21/01/1905, 480.815253846555
22/01/1905, 430.036359063763
23/01/1905, 388.113365409756
24/01/1905, 353.419797262695
25/01/1905, 324.667301409472
26/01/1905, 300.93416516093
27/01/1905, 297.337726764915
28/01/1905, 286.195992487676
29/01/1905, 268.625065842772
30/01/1905, 253.849454795942
31/01/1905, 241.359414343217
01/02/1905, 416.973313845857
02/02/1905, 628.710987259567
03/02/1905, 554.262216454036
04/02/1905, 495.774999583984
05/02/1905, 450.094896610188
06/02/1905, 409.641603404412
07/02/1905, 376.091354413359
08/02/1905, 348.181496211113
09/02/1905, 324.897255748019
10/02/1905, 305.414855987119
11/02/1905, 288.995096382208
12/02/1905, 275.086039853863
13/02/1905, 263.26754094205
14/02/1905, 253.15069277636
15/02/1905, 244.436367152486
16/02/1905, 236.901277179817
17/02/1905, 230.233690526391
18/02/1905, 224.379080089108
19/02/1905, 275.317226086284
20/02/1905, 311.848583693052
21/02/1905, 291.606942112842
22/02/1905, 275.195602129569
23/02/1905, 261.348270514296
24/02/1905, 249.59855964951
25/02/1905, 239.56649279795
26/02/1905, 230.946370404345
27/02/1905, 223.483078954213
28/02/1905, 216.972340500696
01/03/1905, 211.239698932703
02/03/1905, 206.140993970592
03/03/1905, 201.583660821915
04/03/1905, 197.468248944882
05/03/1905, 193.70065878803
06/03/1905, 190.241588861867
07/03/1905, 187.03381781579
08/03/1905, 184.035410065655
09/03/1905, 181.214380387405
10/03/1905, 178.535944081616
11/03/1905, 175.986308705454
12/03/1905, 173.541791002774
13/03/1905, 171.189563668738
14/03/1905, 168.917952599865
15/03/1905, 166.71980315979
16/03/1905, 164.61528195952
17/03/1905, 162.539296771039
18/03/1905, 181.758569877622
19/03/1905, 191.625203305897
20/03/1905, 209.955818414913
21/03/1905, 199.745510780547
22/03/1905, 191.144458494787
23/03/1905, 183.790339846961
24/03/1905, 177.442965165115
25/03/1905, 171.934985206508
26/03/1905, 167.111821289137
27/03/1905, 162.854060880386
28/03/1905, 159.074893122361
29/03/1905, 155.664525998032
30/03/1905, 152.556062233691
31/03/1905, 149.726203757832
01/04/1905, 147.112111774836
02/04/1905, 144.681332690647
03/04/1905, 142.403370967628
04/04/1905, 140.25451973558
05/04/1905, 138.209752025681
06/04/1905, 136.259982876253
07/04/1905, 134.38581876383
08/04/1905, 132.578264147866
09/04/1905, 130.843939538516
10/04/1905, 129.147531853826
11/04/1905, 127.488433319959
12/04/1905, 138.516466982142
13/04/1905, 155.348988302396
14/04/1905, 160.703826812431
15/04/1905, 171.996409086823
16/04/1905, 179.604380997365
17/04/1905, 248.26544515359
18/04/1905, 316.950359131659
19/04/1905, 324.512351357593
20/04/1905, 292.332615447916
21/04/1905, 266.200425877991
22/04/1905, 244.54245471945
23/04/1905, 236.344487120761
24/04/1905, 238.077727324
25/04/1905, 230.649645858026
26/04/1905, 215.216595443739
27/04/1905, 202.283661831545
28/04/1905, 191.402657245543
29/04/1905, 182.20458897718
30/04/1905, 174.385298858821
01/05/1905, 167.680690362118
02/05/1905, 161.911153017777
03/05/1905, 156.888174295534
04/05/1905, 152.496736620491
05/05/1905, 148.617443523638
06/05/1905, 145.160246371553
07/05/1905, 142.053222114504
08/05/1905, 139.233709898259
09/05/1905, 136.651972373212
10/05/1905, 134.269688685503
11/05/1905, 132.05220469985
12/05/1905, 129.974258435111
13/05/1905, 128.012439622776
14/05/1905, 126.148729234456
15/05/1905, 124.367257642663
16/05/1905, 122.659017873427
17/05/1905, 134.111028587557
18/05/1905, 195.327341297331
19/05/1905, 218.906445501046
20/05/1905, 230.641369756087
21/05/1905, 269.900985652868
22/05/1905, 278.551640030384
23/05/1905, 253.136890181223
24/05/1905, 249.492771464662
25/05/1905, 241.622103281669
26/05/1905, 240.593081295188
27/05/1905, 222.242851990848
28/05/1905, 207.200867477555
29/05/1905, 194.608821221211
30/05/1905, 184.019144058739
31/05/1905, 238.021899532618
01/06/1905, 271.453599799769
02/06/1905, 247.894108075094
03/06/1905, 229.429461065127
04/06/1905, 214.021617769742
05/06/1905, 201.115285164721
06/06/1905, 190.256753049056
07/06/1905, 181.075068796085
08/06/1905, 173.274073497359
09/06/1905, 166.59668697716
10/06/1905, 160.832833153069
11/06/1905, 155.837563789144
12/06/1905, 151.464889495418
13/06/1905, 147.593751432095
14/06/1905, 144.156533252502
15/06/1905, 141.047186612723
16/06/1905, 138.240741832537
17/06/1905, 135.673032593756
18/06/1905, 133.303788879947
19/06/1905, 131.101705489257
20/06/1905, 129.043932287696
21/06/1905, 127.087484176351
22/06/1905, 125.229735360243
23/06/1905, 123.463470235421
24/06/1905, 136.468030069041
25/06/1905, 157.640029972028
26/06/1905, 150.074203989256
27/06/1905, 172.3199988482
28/06/1905, 186.223580963847
29/06/1905, 182.170919435727
30/06/1905, 185.630590669933
01/07/1905, 181.240116480422
02/07/1905, 170.379828525206
03/07/1905, 161.243467238306
04/07/1905, 153.513975882922
05/07/1905, 146.938157799752
06/07/1905, 141.308711337897
07/07/1905, 136.455257065693
08/07/1905, 132.239435202674
09/07/1905, 128.546580408375
10/07/1905, 125.284058753786
11/07/1905, 122.376685803231
12/07/1905, 119.760704820335
13/07/1905, 117.387717988576
14/07/1905, 115.215140526638
15/07/1905, 113.208777286811
16/07/1905, 111.352171695964
17/07/1905, 109.611958782092
18/07/1905, 107.936887407629
19/07/1905, 106.366718057252
20/07/1905, 104.864906662193
21/07/1905, 103.438161284316
22/07/1905, 102.120111681135
23/07/1905, 108.907814801555
24/07/1905, 106.350788747311
25/07/1905, 104.052058008066
26/07/1905, 101.976646576623
27/07/1905, 100.06121728181
28/07/1905, 98.2986298903331
29/07/1905, 96.6637262708753
30/07/1905, 95.1322034500578
31/07/1905, 93.6870574134079
01/08/1905, 92.3168252077137
02/08/1905, 91.0087593824098
03/08/1905, 89.7547606507388
04/08/1905, 88.5469074363111
05/08/1905, 87.3943075728233
06/08/1905, 86.247138691338
07/08/1905, 85.143675414262
08/08/1905, 84.0626570147004
09/08/1905, 83.0043738121523
10/08/1905, 81.9712506492503
11/08/1905, 80.9638688569289
12/08/1905, 79.9617576880615
13/08/1905, 78.9812821161539
14/08/1905, 78.0178576561629
15/08/1905, 77.0689072434462
16/08/1905, 76.1333516342235
17/08/1905, 75.2141730818265
18/08/1905, 74.3155578282881
19/08/1905, 73.4394401501755
20/08/1905, 72.5417938103834
21/08/1905, 71.6575574504977
22/08/1905, 70.794203736459
23/08/1905, 69.9463401821652
24/08/1905, 69.1152951386625
25/08/1905, 68.323447862211
26/08/1905, 71.1619310358019
27/08/1905, 69.7849310353313
28/08/1905, 68.5319123445001
29/08/1905, 67.3711799959955
30/08/1905, 66.2862085200615
31/08/1905, 65.264557094771
01/09/1905, 64.2969779813973
02/09/1905, 63.3750936866895
03/09/1905, 62.4925268787193
04/09/1905, 61.6433889904106
05/09/1905, 60.823181866577
06/09/1905, 60.0269858164164
07/09/1905, 59.2532456948224
08/09/1905, 58.498701813816
09/09/1905, 57.7627896214695
10/09/1905, 57.0413698589848
11/09/1905, 56.333752308002
12/09/1905, 55.6390947527299
13/09/1905, 54.9575416111051
14/09/1905, 54.2869818208617
15/09/1905, 53.6266188349604
16/09/1905, 52.9737964356349
17/09/1905, 52.3319650438937
18/09/1905, 51.6993618097965
19/09/1905, 51.0750156069303
20/09/1905, 50.4589031652652
21/09/1905, 49.8516856605364
22/09/1905, 49.2517634374402
23/09/1905, 48.6592356380507
24/09/1905, 48.0745692127838
25/09/1905, 47.4973773191917
26/09/1905, 46.9271197524456
27/09/1905, 46.3648428107468
28/09/1905, 45.8081738045925
29/09/1905, 45.2600903020164
30/09/1905, 44.7182353161113
01/10/1905, 44.1820015049733
02/10/1905, 43.6524731281116
03/10/1905, 43.1296149616528
04/10/1905, 42.6124385607565
05/10/1905, 42.1022088278185
06/10/1905, 41.5973252888224
07/10/1905, 41.0986081145808
08/10/1905, 40.6064292706755
09/10/1905, 40.1202581798168
10/10/1905, 39.6416630960612
11/10/1905, 39.1797779998406
12/10/1905, 38.7091763750974
13/10/1905, 38.2341018568767
14/10/1905, 37.7742223990152
15/10/1905, 37.321504868901
16/10/1905, 36.8739731225732
17/10/1905, 36.4319553337858
18/10/1905, 35.9940930207499
19/10/1905, 35.5618975505102
20/10/1905, 35.1350250766137
21/10/1905, 34.7126822478266
22/10/1905, 34.2969587558002
23/10/1905, 33.8964571084644
24/10/1905, 33.4781302131579
25/10/1905, 33.0775771029252
26/10/1905, 32.6814245370267
27/10/1905, 32.290008794289
28/10/1905, 31.9027106742018
29/10/1905, 31.5198682491429
30/10/1905, 31.1414262263402
31/10/1905, 30.7675543675111
01/11/1905, 30.3978054530023
02/11/1905, 30.0327446058217
03/11/1905, 29.6726006240915
04/11/1905, 29.3179962002837
05/11/1905, 28.9668549737713
06/11/1905, 28.6192958219509
07/11/1905, 28.2768982940124
08/11/1905, 27.9384326389461
09/11/1905, 27.6035688053024
10/11/1905, 27.2726512637109
11/11/1905, 26.9448456768838
12/11/1905, 26.6213412672169
13/11/1905, 26.3028277755727
14/11/1905, 26.0033965021024
15/11/1905, 25.6747513296475
16/11/1905, 25.3692881721523
17/11/1905, 25.0636906292564
18/11/1905, 24.7617388207659
19/11/1905, 24.466342548523
20/11/1905, 24.1763959570757
21/11/1905, 23.948053317682
22/11/1905, 31.6383769655706
23/11/1905, 47.4558537536783
24/11/1905, 67.1487413541863
25/11/1905, 60.5496661334015
26/11/1905, 55.1172167955352
27/11/1905, 50.6225082760356
28/11/1905, 46.8833275410139
29/11/1905, 53.4811012778645
30/11/1905, 75.6914026401049
01/12/1905, 86.186291833514
02/12/1905, 77.5510025081961
03/12/1905, 70.4766209236743
04/12/1905, 64.6107264600342
05/12/1905, 59.7333417858082
06/12/1905, 55.6653272297331
07/12/1905, 52.2596088186299
08/12/1905, 49.3956610261665
09/12/1905, 46.9756575563364
10/12/1905, 44.9191023575805
11/12/1905, 43.1645638514445
12/12/1905, 41.7236421852529
13/12/1905, 54.2047851818031
14/12/1905, 50.9999270132682
15/12/1905, 48.3172244512928
16/12/1905, 46.0430715525406
17/12/1905, 44.1080316554668
18/12/1905, 42.4496398897788
19/12/1905, 41.0181014414656
20/12/1905, 39.7716787164675
21/12/1905, 38.6783174075352
22/12/1905, 37.7113544693648
23/12/1905, 36.8468070951968
24/12/1905, 36.0685116445621
25/12/1905, 35.3610463932328
26/12/1905, 34.7122497310815
27/12/1905, 34.1127271986374
28/12/1905, 33.5541713182052
29/12/1905, 33.0364313087895
30/12/1905, 32.5415870245405
31/12/1905, 32.0656400361314
01/01/1906, 31.6145297731734
02/01/1906, 31.1808999090695
03/01/1906, 30.7651545388277
04/01/1906, 30.3628344672049
05/01/1906, 29.9722880452378
06/01/1906, 29.5848836551368
07/01/1906, 29.2078881379432
08/01/1906, 28.8388226235833
09/01/1906, 28.4789019772255
10/01/1906, 28.1284195648701
11/01/1906, 27.8356657499
12/01/1906, 37.4716770919962
13/01/1906, 51.1739386886284
14/01/1906, 53.6619924043898
15/01/1906, 49.5606653180275
16/01/1906, 46.1500219148587
17/01/1906, 43.2927102373714
18/01/1906, 40.8928801944344
19/01/1906, 38.869207479532
20/01/1906, 37.1440297738389
21/01/1906, 35.6729987209565
22/01/1906, 34.4071532682997
23/01/1906, 33.310312793929
24/01/1906, 32.3512218053025
25/01/1906, 31.5059921323496
26/01/1906, 30.76049746124
27/01/1906, 632.717802365967
28/01/1906, 1729.47183108712
29/01/1906, 1718.27675744629
30/01/1906, 1582.02970119296
31/01/1906, 1421.70016743635
01/02/1906, 1237.76491071339
02/02/1906, 1087.3364954263
03/02/1906, 1030.61163236573
04/02/1906, 916.966788686096
05/02/1906, 1041.5902095093
06/02/1906, 1096.06214306624
07/02/1906, 1012.8344023815
08/02/1906, 957.423638395492
09/02/1906, 875.336199103088
10/02/1906, 809.276307530393
11/02/1906, 737.076318109588
12/02/1906, 677.188526979735
13/02/1906, 627.362602818596
14/02/1906, 585.767829855792
15/02/1906, 550.909959052836
16/02/1906, 521.593190490931
17/02/1906, 496.870704834543
18/02/1906, 488.559490473518
19/02/1906, 477.802574012596
20/02/1906, 473.257494696065
21/02/1906, 454.44075671212
22/02/1906, 467.393071407493
23/02/1906, 501.997916191756
24/02/1906, 476.121807149137
25/02/1906, 454.694257678528
26/02/1906, 436.42950219305
27/02/1906, 525.099521564883
28/02/1906, 790.279835389139
01/03/1906, 1288.55366837808
02/03/1906, 1518.1307867994
03/03/1906, 1585.66869050532
04/03/1906, 1620.11979357009
05/03/1906, 1515.43985861223
06/03/1906, 1326.65474346115
07/03/1906, 1172.00553863412
08/03/1906, 1044.60958835544
09/03/1906, 1012.11912142631
10/03/1906, 1084.38591365967
11/03/1906, 1114.43061720646
12/03/1906, 1115.71922945845
13/03/1906, 1040.27875544396
14/03/1906, 1029.79244896675
15/03/1906, 927.991787214646
16/03/1906, 919.296309905719
17/03/1906, 836.69310680445
18/03/1906, 768.148367459297
19/03/1906, 711.151903769572
20/03/1906, 663.585326439237
21/03/1906, 623.735683065548
22/03/1906, 590.202860611008
23/03/1906, 561.842569748281
24/03/1906, 537.723217139498
25/03/1906, 517.070500408896
26/03/1906, 499.271297850447
27/03/1906, 483.811526314852
28/03/1906, 470.273567842974
29/03/1906, 458.317847013688
30/03/1906, 447.667057667188
31/03/1906, 438.103006977157
01/04/1906, 429.390235214681
02/04/1906, 421.435305893997
03/04/1906, 414.092003599399
04/04/1906, 407.258064035664
05/04/1906, 400.851878930321
06/04/1906, 394.804717960295
07/04/1906, 389.065436921858
08/04/1906, 405.250714259316
09/04/1906, 431.81675712705
10/04/1906, 417.706816542778
11/04/1906, 445.459799894966
12/04/1906, 427.897112881732
13/04/1906, 412.787214170029
14/04/1906, 399.674966160395
15/04/1906, 388.238738987224
16/04/1906, 378.167472019163
17/04/1906, 378.371071777931
18/04/1906, 368.76879954794
19/04/1906, 360.225785509089
20/04/1906, 352.514241974482
21/04/1906, 345.534088069054
22/04/1906, 339.149159369256
23/04/1906, 333.296705577325
24/04/1906, 336.818138087934
25/04/1906, 330.155563308786
26/04/1906, 324.058435043799
27/04/1906, 318.421471616694
28/04/1906, 313.178230045812
29/04/1906, 308.259983782687
30/04/1906, 303.621767764667
01/05/1906, 299.206500522917
02/05/1906, 294.988391087724
03/05/1906, 290.939276154901
04/05/1906, 287.036158268307
05/05/1906, 283.256739922444
06/05/1906, 279.596830909534
07/05/1906, 276.01961577911
08/05/1906, 272.536019700197
09/05/1906, 269.128361537129
10/05/1906, 265.775117101493
11/05/1906, 277.174421682824
12/05/1906, 310.481046300401
13/05/1906, 339.876872367951
14/05/1906, 347.030471916574
15/05/1906, 328.929126352539
16/05/1906, 313.719227498526
17/05/1906, 360.935229645367
18/05/1906, 393.339334621314
19/05/1906, 366.684393724894
20/05/1906, 360.794076060473
21/05/1906, 339.680477486197
22/05/1906, 321.895868009952
23/05/1906, 306.825697114528
24/05/1906, 293.993782717401
25/05/1906, 282.993603898558
26/05/1906, 273.509587355068
27/05/1906, 265.233418478451
28/05/1906, 257.973544018389
29/05/1906, 251.553908296671
30/05/1906, 245.819447959892
31/05/1906, 240.65484391037
01/06/1906, 235.959179124067
02/06/1906, 231.654397193158
03/06/1906, 227.669558084261
04/06/1906, 223.956482179715
05/06/1906, 220.470379491282
06/06/1906, 217.173861111378
07/06/1906, 214.036890319959
08/06/1906, 211.036998268162
09/06/1906, 208.153671374366
10/06/1906, 205.375868966037
11/06/1906, 202.688818242756
12/06/1906, 222.489568942849
13/06/1906, 243.354912823528
14/06/1906, 246.724366643776
15/06/1906, 258.268948820306
16/06/1906, 263.266717324393
17/06/1906, 291.293811599655
18/06/1906, 298.263655570922
19/06/1906, 278.996491632406
20/06/1906, 263.031898588032
21/06/1906, 249.56909009838
22/06/1906, 238.161587867804
23/06/1906, 228.426264701509
24/06/1906, 220.06957599715
25/06/1906, 212.842432548493
26/06/1906, 206.542105091778
27/06/1906, 201.004983177802
28/06/1906, 196.095670631264
29/06/1906, 191.702878236496
30/06/1906, 187.737396656349
01/07/1906, 184.12594258928
02/07/1906, 180.808347090731
03/07/1906, 177.735334936715
04/07/1906, 174.867031843631
05/07/1906, 172.191843861325
06/07/1906, 169.642444565693
07/07/1906, 167.196725051849
08/07/1906, 164.853556572362
09/07/1906, 162.611378646195
10/07/1906, 160.455683977454
11/07/1906, 158.349616670356
12/07/1906, 156.327950914119
13/07/1906, 154.394142563795
14/07/1906, 169.947325470159
15/07/1906, 165.283183674408
16/07/1906, 161.176906711481
17/07/1906, 157.495621518048
18/07/1906, 154.171955019397
19/07/1906, 151.159583238356
20/07/1906, 148.397058429117
21/07/1906, 145.842311185812
22/07/1906, 143.462117520916
23/07/1906, 141.22599278376
24/07/1906, 139.113407310148
25/07/1906, 137.101981808303
26/07/1906, 135.179937778159
27/07/1906, 133.330854932582
28/07/1906, 131.547675392175
29/07/1906, 129.819270140484
30/07/1906, 128.140700524651
31/07/1906, 126.505461767177
01/08/1906, 124.90862950971
02/08/1906, 123.345718562756
03/08/1906, 121.814756707586
04/08/1906, 120.316473403234
05/08/1906, 118.850787031464
06/08/1906, 117.407434299954
07/08/1906, 115.973132770958
08/08/1906, 114.563606696654
09/08/1906, 113.191106109498
10/08/1906, 111.857749203116
11/08/1906, 132.094108367471
12/08/1906, 127.436496930962
13/08/1906, 123.40197035381
14/08/1906, 119.873460636919
15/08/1906, 116.763182530601
16/08/1906, 114.004279399803
17/08/1906, 111.525666801957
18/08/1906, 109.293631611538
19/08/1906, 107.22467678363
20/08/1906, 105.31931817482
21/08/1906, 103.561907595161
22/08/1906, 101.917567038373
23/08/1906, 100.380232334158
24/08/1906, 98.8922698255632
25/08/1906, 97.4869871749253
26/08/1906, 96.138522417805
27/08/1906, 94.8393130988874
28/08/1906, 93.5835517599311
29/08/1906, 92.3711694239125
30/08/1906, 91.1826374542673
31/08/1906, 90.0222327866475
01/09/1906, 88.8917196007151
02/09/1906, 87.7854467402377
03/09/1906, 86.6991755846748
04/09/1906, 85.6329198861846
05/09/1906, 84.5847909730384
06/09/1906, 83.5526296386075
07/09/1906, 82.5379029459828
08/09/1906, 81.5378916454553
09/09/1906, 80.5592184753636
10/09/1906, 79.5822054800057
11/09/1906, 78.6228952629767
12/09/1906, 77.6760673842924
13/09/1906, 76.74228704267
14/09/1906, 75.8204792284683
15/09/1906, 74.9101154973012
16/09/1906, 74.0096874335963
17/09/1906, 73.1205264306229
18/09/1906, 72.2434800938905
19/09/1906, 71.3781311972071
20/09/1906, 70.5297631028917
21/09/1906, 69.6780705869057
22/09/1906, 68.8439988429223
23/09/1906, 68.0205269450527
24/09/1906, 67.2149207207129
25/09/1906, 66.4194315165423
26/09/1906, 65.6137563022928
27/09/1906, 64.8250995220315
28/09/1906, 64.0603398928531
29/09/1906, 63.3031258873955
30/09/1906, 62.52347934543
01/10/1906, 61.7733516456063
02/10/1906, 61.0333089353711
03/10/1906, 60.3026215512601
04/10/1906, 59.5813373953257
05/10/1906, 58.8692266636889
06/10/1906, 58.164256042575
07/10/1906, 57.465420301279
08/10/1906, 56.7789464019855
09/10/1906, 56.1093009061688
10/10/1906, 55.4314134183471
11/10/1906, 54.7642034825009
12/10/1906, 54.107724471875
13/10/1906, 53.4598640316916
14/10/1906, 52.820078576591
15/10/1906, 52.1872077221448
16/10/1906, 51.5620026629891
17/10/1906, 50.9444859093668
18/10/1906, 50.3343931237921
19/10/1906, 49.733134468792
20/10/1906, 49.1382369133833
21/10/1906, 48.5493726025193
22/10/1906, 47.9698697461699
23/10/1906, 47.4048763607386
24/10/1906, 46.831301461381
25/10/1906, 46.2638222177781
26/10/1906, 45.7093010326653
27/10/1906, 45.1616746637496
28/10/1906, 44.625839272452
29/10/1906, 44.0917174085749
30/10/1906, 43.5601116747882
31/10/1906, 43.0373083690467
01/11/1906, 42.5216050872136
02/11/1906, 42.0120267128934
03/11/1906, 41.5095692584805
04/11/1906, 41.013882979465
05/11/1906, 40.5328923726636
06/11/1906, 40.0765346701362
07/11/1906, 39.6102542998596
08/11/1906, 57.8761650269766
09/11/1906, 54.6180061852849
10/11/1906, 51.8912381195731
11/11/1906, 49.5680321225088
12/11/1906, 47.5874247389589
13/11/1906, 45.8850214521847
14/11/1906, 44.4115584611677
15/11/1906, 131.720945007487
16/11/1906, 267.774299419656
17/11/1906, 296.777729325364
18/11/1906, 258.939723479249
19/11/1906, 273.999173577281
20/11/1906, 281.351253050907
21/11/1906, 270.156723933989
22/11/1906, 240.098455947601
23/11/1906, 215.693263642847
24/11/1906, 195.513976362224
25/11/1906, 178.799671696326
26/11/1906, 164.913965895359
27/11/1906, 153.343881739852
28/11/1906, 143.669137770855
29/11/1906, 135.544148226763
30/11/1906, 128.69102227919
01/12/1906, 149.981414327781
02/12/1906, 184.680418666647
03/12/1906, 447.900841747279
04/12/1906, 766.69077841264
05/12/1906, 709.055882919514
06/12/1906, 709.817851689424
07/12/1906, 688.255452576436
08/12/1906, 1057.67250109912
09/12/1906, 1621.22386074838
10/12/1906, 1883.93437704779
11/12/1906, 2052.14169487226
12/12/1906, 2133.70141918589
13/12/1906, 2000.10400087
14/12/1906, 1706.9558246009
15/12/1906, 1491.83179726029
16/12/1906, 1332.9027836757
17/12/1906, 1183.91522688168
18/12/1906, 1061.06155149087
19/12/1906, 959.565740752209
20/12/1906, 875.531465717615
21/12/1906, 805.779812519563
22/12/1906, 747.709434224506
23/12/1906, 699.197988848534
24/12/1906, 658.508088843802
25/12/1906, 624.222459739281
26/12/1906, 595.191090397052
27/12/1906, 570.50913341136
28/12/1906, 559.619113599067
29/12/1906, 539.49676856282
30/12/1906, 522.075051334969
31/12/1906, 506.951030266852
01/01/1907, 527.562545784404
02/01/1907, 509.776677613808
03/01/1907, 494.30761044275
04/01/1907, 480.744878391182
05/01/1907, 468.774974491014
06/01/1907, 458.026562820186
07/01/1907, 448.369680636865
08/01/1907, 439.598142162504
09/01/1907, 431.55656073899
10/01/1907, 424.124736366969
11/01/1907, 417.198448432229
12/01/1907, 540.042234406603
13/01/1907, 617.058481479185
14/01/1907, 574.761406620254
15/01/1907, 613.820603741315
16/01/1907, 635.857118037589
17/01/1907, 589.443329724605
18/01/1907, 781.564818716658
19/01/1907, 1120.65678763587
20/01/1907, 1823.47921415786
21/01/1907, 2485.97605844077
22/01/1907, 2058.42964487069
23/01/1907, 1879.96082621136
24/01/1907, 1740.76252306244
25/01/1907, 1619.96719430615
26/01/1907, 1499.33286744212
27/01/1907, 1471.57302414898
28/01/1907, 1302.02046597609
29/01/1907, 1224.29056348418
30/01/1907, 1233.82211375915
31/01/1907, 1105.92383005292
01/02/1907, 1032.55146293202
02/02/1907, 940.004422466475
03/02/1907, 863.211281637255
04/02/1907, 799.466674923659
05/02/1907, 759.680123470611
06/02/1907, 712.613934654029
07/02/1907, 673.072693940904
08/02/1907, 639.680911042317
09/02/1907, 611.328365076545
10/02/1907, 587.162419791772
11/02/1907, 568.217545324443
12/02/1907, 549.844436433841
13/02/1907, 533.755570695244
14/02/1907, 519.626353401828
15/02/1907, 507.112279210428
16/02/1907, 496.06167564657
17/02/1907, 529.739473350388
18/02/1907, 681.428139655868
19/02/1907, 905.535251222655
20/02/1907, 1205.52615801703
21/02/1907, 1567.71147618015
22/02/1907, 1860.46046925552
23/02/1907, 1848.60248651438
24/02/1907, 1580.55797263803
25/02/1907, 1414.98443522185
26/02/1907, 1252.50049802052
27/02/1907, 1118.85399880419
28/02/1907, 1039.09479049709
01/03/1907, 942.798107022233
02/03/1907, 862.433370959694
03/03/1907, 795.687491887763
04/03/1907, 740.092244792736
05/03/1907, 693.545069171109
06/03/1907, 654.459689624549
07/03/1907, 621.487387684915
08/03/1907, 593.514782568651
09/03/1907, 569.714362484835
10/03/1907, 673.96757711376
11/03/1907, 730.308360154915
12/03/1907, 679.476107110155
13/03/1907, 638.00834252025
14/03/1907, 603.139286721657
15/03/1907, 573.664359173913
16/03/1907, 548.616440087975
17/03/1907, 527.198772584006
18/03/1907, 508.755737700328
19/03/1907, 492.75854896082
20/03/1907, 478.811536742528
21/03/1907, 466.430398095519
22/03/1907, 455.435682415135
23/03/1907, 445.573968358986
24/03/1907, 436.638459379742
25/03/1907, 428.470131904276
26/03/1907, 420.939560504978
27/03/1907, 413.93959406369
28/03/1907, 407.384061408059
29/03/1907, 401.202338704662
30/03/1907, 395.336869329537
31/03/1907, 389.738585570107
01/04/1907, 384.368650056029
02/04/1907, 379.195930389772
03/04/1907, 374.205691007874
04/04/1907, 369.379067377501
05/04/1907, 385.26526526001
06/04/1907, 377.148896402615
07/04/1907, 369.778125464501
08/04/1907, 363.028045321541
09/04/1907, 356.780028071386
10/04/1907, 350.970426521923
11/04/1907, 345.484772766616
12/04/1907, 340.316931164977
13/04/1907, 335.399177596859
14/04/1907, 330.697340509656
15/04/1907, 326.179343924397
16/04/1907, 321.819615416442
17/04/1907, 317.596947062784
18/04/1907, 313.48860171936
19/04/1907, 309.492138753294
20/04/1907, 305.619963134031
21/04/1907, 301.764792768889
