Date,Flow [ML/d],M1,M2,M3,M4
2010-08-17,108.3507832,108.3507832,110.2793728692317,112.29660422145767,109.30882543090746
2010-08-18,107.5468759,107.5468759,109.30027608079881,111.31828237074764,108.67702142251738
2010-08-19,106.7611704,106.7611704,108.41198463403586,110.34322329694888,108.82211545383271
2010-08-20,105.9785764,105.9785764,107.57831388469793,109.40287905284755,107.57569248316115
2010-08-21,105.1987038,105.1987038,106.77359624715606,108.50601462001737,106.43385673477093
2010-08-22,104.4214822,104.4214822,105.98347031081754,107.64822095201868,106.19668207063769
2010-08-23,103.6506003,103.6506003,105.20156281547474,106.82043951040865,105.28757209711428
2010-08-24,102.8853667,102.8853667,104.42570674365022,106.01394096558961,104.04813370266662
2010-08-25,102.1275896,102.1275896,103.6556915050588,105.22227010866008,104.13675814148311
2010-08-26,101.373768,101.373768,102.89141317487568,104.44129069524037,102.45687938170339
2010-08-27,100.6341651,100.6341651,102.13408585847714,103.66886215406242,102.38196743446996
2010-08-28,99.89557571,99.89557571,101.38380862783777,102.90402029422745,101.31793536826078
2010-08-29,99.17108549,99.17108549,100.64126988903374,102.14653340150893,100.52787933002708
2010-08-30,99.76389086,99.76389086,100.11862660869572,101.44187305973374,100.11550974105279
2010-08-31,102.0137291,102.0137291,100.22337462793814,100.93145904178427,99.21661383850721
2010-09-01,102.2872571,102.2872571,100.7831798722902,100.72674099820401,99.9341468069641
2010-09-02,100.3592698,100.3592698,101.08233223897264,100.74616786001641,101.05343528440592
2010-09-03,97.59960227,97.59960227,100.55739543257755,100.7268303661633,102.4448265338125
2010-09-04,94.88110437,94.88110437,99.14987761540763,100.38316374515458,100.91381372907588
2010-09-05,95.07026179,95.07026179,97.5714886651979,99.64260037001381,97.63788113990525
2010-09-06,94.85457267,94.85457267,96.34282538554162,98.64875015895865,95.18337133431147
2010-09-07,92.78653492,92.78653492,95.24436787800519,97.54781769999514,94.55735114635566
2010-09-08,92.0986581,92.0986581,94.17140385073273,96.4232304423156,94.30594253480245
2010-09-09,91.4218043,91.4218043,93.17691602637069,95.3237281052661,93.91261340660155
2010-09-10,90.7468531,90.7468531,92.29541894414642,94.2830932085522,91.68973700558946
2010-09-11,90.07219063,90.07219063,91.50900242659696,93.3200285356232,91.07517871527799
2010-09-12,89.40716662,89.40716662,90.78343383414,92.43678675719977,91.03618669266669
2010-09-13,88.74797796,88.74797796,90.09182052022587,91.62342754637694,90.21951322658644
2010-09-14,88.51342157,88.51342157,89.48630851782343,90.87910994437006,88.95366629709837
2010-09-15,88.09049808,88.09049808,88.97314639770495,90.20880943689626,89.30622888755192
2010-09-16,86.80156276,86.80156276,88.37801861017878,89.58130462352919,88.06519126101148
2010-09-17,86.16279313,86.16279313,87.6797717815151,88.95257486836786,88.04175304317054
2010-09-18,85.53653881,85.53653881,86.9523564823717,88.29985608229049,87.25507292915952
2010-09-19,84.9118039,84.9118039,86.24763181086895,87.62583085494997,85.88300608761045
2010-09-20,84.29042904,84.29042904,85.5763395183482,86.94463151652285,85.51956847060883
2010-09-21,84.68969137,84.68969137,85.09471166909212,86.30429695029783,84.98097655763736
2010-09-22,85.03950914,85.03950914,84.89381187833933,85.77507532665045,84.5077636370832
2010-09-23,87.26927658,87.26927658,85.24171216182242,85.4772228847953,84.40996974749461
2010-09-24,88.57150707,88.57150707,86.10434333311011,85.5170204888531,85.37235667735291
2010-09-25,81.70973457,81.70973457,85.94652603289441,85.64171401491006,86.67788929543764
2010-09-26,80.65407403,80.65407403,84.64767421422786,85.48149414316451,87.23406430567496
2010-09-27,80.05454076,80.05454076,83.00161923423315,84.88093631653894,84.74424307029032
2010-09-28,79.99729495,79.99729495,81.657048686784,83.95182635171919,79.92914800101565
2010-09-29,79.69841726,79.69841726,80.75569984809347,82.91454357097547,78.52185664701129
2010-09-30,78.29234341,78.29234341,79.99422017512714,81.90938316353144,81.00959162910436
2010-10-01,79.80063305,79.80063305,79.57408705846126,81.05022761086009,79.71444012364056
2010-10-02,80.35564815,80.35564815,79.58488507928192,80.43650707641928,78.2925423358867
2010-10-03,78.66291507,78.66291507,79.54095316188136,80.0384832907644,79.59404401468373
2010-10-04,79.22682489,79.22682489,79.41146156671073,79.77484237624815,79.88621423787008
2010-10-05,75.45497723,75.45497723,78.69430456255921,79.45799855112992,79.43109909378668
2010-10-06,74.90216907,74.90216907,77.53492952657601,78.93198359340303,78.66618264928455
2010-10-07,74.35119157,74.35119157,76.34721432135117,78.17996064401542,75.85832695651115
