Date,modelled_flow
07/08/1889, 18.4322557507734
08/08/1889, 18.225133187639
09/08/1889, 18.0200818531179
10/08/1889, 17.817081033352
11/08/1889, 17.6161102224461
12/08/1889, 17.4171491199582
13/08/1889, 17.2201776286382
14/08/1889, 17.0251758522973
15/08/1889, 16.8321240937498
16/08/1889, 16.6410028528014
17/08/1889, 16.4517928242686
18/08/1889, 16.2644748960237
19/08/1889, 16.0790301470626
20/08/1889, 15.8954398455916
21/08/1889, 15.7136854471355
22/08/1889, 15.5337485926641
23/08/1889, 15.3556111067374
24/08/1889, 15.17925499567
25/08/1889, 15.0046624457133
26/08/1889, 14.8318158212562
27/08/1889, 14.6606976630436
28/08/1889, 14.4912906864132
29/08/1889, 14.323577779549
30/08/1889, 14.1575420017535
31/08/1889, 13.993166581736
01/09/1889, 13.8304349159186
02/09/1889, 13.6693305667594
03/09/1889, 13.5098372610919
04/09/1889, 13.3519388884809
05/09/1889, 13.1956194995961
06/09/1889, 13.0408633046002
07/09/1889, 12.8876546715542
08/09/1889, 12.7359781248386
09/09/1889, 12.5858183435902
10/09/1889, 12.4371601601543
11/09/1889, 12.2899885585528
12/09/1889, 12.1442886729673
13/09/1889, 12.0000457862376
14/09/1889, 11.8572453283752
15/09/1889, 11.7158728750915
16/09/1889, 11.5759141463406
17/09/1889, 11.4373550048771
18/09/1889, 11.3001814548284
19/09/1889, 11.1643796402801
20/09/1889, 11.0299358438773
21/09/1889, 10.8968364854385
22/09/1889, 10.7650681205841
23/09/1889, 10.6346174393783
24/09/1889, 10.5054712649845
25/09/1889, 10.3776165523347
26/09/1889, 10.2510403868113
27/09/1889, 10.1257299829432
28/09/1889, 10.0016726831138
29/09/1889, 9.87885595628263
30/09/1889, 9.75726739671981
01/10/1889, 9.63689472275261
02/10/1889, 9.51772577552508
03/10/1889, 9.39974851776983
04/10/1889, 9.28295103259213
05/10/1889, 9.16732152226621
06/10/1889, 9.05284830704355
07/10/1889, 8.93951982397311
08/10/1889, 8.82732462573338
09/10/1889, 8.71625137947605
10/10/1889, 8.60628886568129
11/10/1889, 8.49742597702448
12/10/1889, 8.38965171725423
13/10/1889, 8.28295520008169
14/10/1889, 8.17732564808087
15/10/1889, 8.07275239160006
16/10/1889, 7.96922486768406
17/10/1889, 7.86673261900722
18/10/1889, 7.76526529281715
19/10/1889, 7.66481263988898
20/10/1889, 7.56536451349009
21/10/1889, 7.46691086835519
22/10/1889, 7.36944175967164
23/10/1889, 7.27294734207492
24/10/1889, 7.17741786865417
25/10/1889, 7.08284368996763
26/10/1889, 6.98921525306795
27/10/1889, 6.89652310053727
28/10/1889, 6.8047578695319
29/10/1889, 6.71391029083658
30/10/1889, 6.62397118792822
31/10/1889, 6.53493147604893
01/11/1889, 6.44678216128844
02/11/1889, 6.35951433967556
03/11/1889, 6.2731191962788
04/11/1889, 6.18758800431601
05/11/1889, 6.10291212427286
06/11/1889, 6.01908300303013
07/11/1889, 5.93609217299983
08/11/1889, 5.85393125126983
09/11/1889, 5.77259193875713
10/11/1889, 5.69206601936956
11/11/1889, 5.61234535917586
12/11/1889, 5.53342190558411
13/11/1889, 5.45528768652826
14/11/1889, 5.37793480966298
15/11/1889, 5.30135546156635
16/11/1889, 5.22554190695069
17/11/1889, 86.8432743287123
18/11/1889, 584.539686236709
19/11/1889, 2844.3169050211
20/11/1889, 1508.52033045908
21/11/1889, 1046.75426950998
22/11/1889, 2316.66309380485
23/11/1889, 780.709877775434
24/11/1889, 317.242288313689
25/11/1889, 133.153187926563
26/11/1889, 66.2614978679374
27/11/1889, 39.401016340865
28/11/1889, 143.63751370919
29/11/1889, 94.1611831711538
30/11/1889, 52.7372394844146
01/12/1889, 33.8285987874749
02/12/1889, 25.5286836714751
03/12/1889, 21.8229512586726
04/12/1889, 20.1091488717288
05/12/1889, 19.2569937158172
06/12/1889, 18.7760282344168
07/12/1889, 18.454345753753
08/12/1889, 18.2010374508146
09/12/1889, 17.9774503444241
10/12/1889, 17.767300794563
11/12/1889, 17.5638031722415
12/12/1889, 17.3641694281183
13/12/1889, 17.1672600780624
14/12/1889, 16.9726062029571
15/12/1889, 16.7800104827232
16/12/1889, 16.5893838590974
17/12/1889, 16.4006800274751
18/12/1889, 16.2138695018672
19/12/1889, 16.0289294336096
20/12/1889, 132.316209615956
21/12/1889, 79.5310439463026
22/12/1889, 40.5423932914786
23/12/1889, 25.1922085774149
24/12/1889, 19.3902860531015
25/12/1889, 17.1293730563989
26/12/1889, 1725.51726453279
27/12/1889, 7582.71020870044
28/12/1889, 1513.69505691951
29/12/1889, 2584.72493362763
30/12/1889, 8979.97711419381
31/12/1889, 8963.33471066361
01/01/1890, 5018.20308499999
02/01/1890, 3233.02381919882
03/01/1890, 3869.52406498455
04/01/1890, 1163.33534245325
05/01/1890, 650.932339438153
06/01/1890, 452.120199339247
07/01/1890, 401.409404799273
08/01/1890, 602.207321787817
09/01/1890, 2184.68560017836
10/01/1890, 1578.10238282105
11/01/1890, 842.543572383862
12/01/1890, 533.947464459926
13/01/1890, 355.274478784187
14/01/1890, 233.728558936281
15/01/1890, 165.73532603199
16/01/1890, 123.228125137289
17/01/1890, 96.0976023969182
18/01/1890, 78.7483208177354
19/01/1890, 751.330680840526
20/01/1890, 1945.9365463607
21/01/1890, 2908.23179264148
22/01/1890, 1317.7726997702
23/01/1890, 851.652396607657
24/01/1890, 597.993438688644
25/01/1890, 472.323520391068
26/01/1890, 660.218965420769
27/01/1890, 832.455457586688
28/01/1890, 4210.09465530733
29/01/1890, 1604.07600875665
30/01/1890, 924.036237378196
31/01/1890, 665.208207290436
01/02/1890, 487.410298015659
02/02/1890, 723.954507761271
03/02/1890, 3502.32649644344
04/02/1890, 1288.18583656187
05/02/1890, 4985.08595796768
06/02/1890, 1486.82976357182
07/02/1890, 886.712066843848
08/02/1890, 10487.014231718
09/02/1890, 2240.64064707144
10/02/1890, 1037.42454068876
11/02/1890, 7675.15754068798
12/02/1890, 1929.12388245615
13/02/1890, 2496.61412403015
14/02/1890, 4305.16277212367
15/02/1890, 1398.72335507681
16/02/1890, 829.14349846672
17/02/1890, 639.60461423706
18/02/1890, 500.6259545873
19/02/1890, 415.17150228942
20/02/1890, 708.166423396884
21/02/1890, 858.61299711748
22/02/1890, 725.156654222315
23/02/1890, 566.743545173956
24/02/1890, 450.611539002684
25/02/1890, 359.969080592901
26/02/1890, 298.623439832762
27/02/1890, 254.746556413118
28/02/1890, 296.0702742181
01/03/1890, 260.057888614925
02/03/1890, 225.698682735224
03/03/1890, 200.680925138588
04/03/1890, 182.377949525125
05/03/1890, 168.897276999664
06/03/1890, 158.880278864433
07/03/1890, 151.367197818509
08/03/1890, 145.662587234821
09/03/1890, 141.242881689637
10/03/1890, 137.73635106246
11/03/1890, 134.881152155408
12/03/1890, 132.491686512696
13/03/1890, 130.435580447163
14/03/1890, 128.616778759104
15/03/1890, 126.967965885043
16/03/1890, 125.44154787249
17/03/1890, 124.004202647061
18/03/1890, 588.126294504726
19/03/1890, 1089.22170098083
20/03/1890, 1461.06231747715
21/03/1890, 983.41098643092
22/03/1890, 994.515190195145
23/03/1890, 824.02870584418
24/03/1890, 5485.7211533934
25/03/1890, 1837.30905959351
26/03/1890, 2443.58608244157
27/03/1890, 1148.11474726377
28/03/1890, 763.980192696772
29/03/1890, 582.008529556069
30/03/1890, 449.455092866579
31/03/1890, 357.146370552713
01/04/1890, 309.43368330177
02/04/1890, 672.975180501754
03/04/1890, 652.900937236306
04/04/1890, 509.836071402265
05/04/1890, 400.937569078962
06/04/1890, 317.457716317753
07/04/1890, 262.456682545471
08/04/1890, 223.520768938674
09/04/1890, 195.423650746095
10/04/1890, 175.172788829223
11/04/1890, 732.482115456665
12/04/1890, 805.939060238007
13/04/1890, 743.95324216658
14/04/1890, 865.715015678379
15/04/1890, 1064.22363785878
16/04/1890, 925.62643298623
17/04/1890, 733.337784293097
18/04/1890, 563.396822080638
19/04/1890, 442.348627547893
20/04/1890, 349.242900388588
21/04/1890, 312.973003450694
22/04/1890, 315.237835787388
23/04/1890, 272.40458174236
24/04/1890, 233.162196400796
25/04/1890, 319.024689576326
26/04/1890, 403.889274801688
27/04/1890, 333.930644293756
28/04/1890, 297.379044490019
29/04/1890, 294.427041472019
30/04/1890, 251.927625165533
01/05/1890, 216.329634541577
02/05/1890, 190.553472456077
03/05/1890, 171.918292441714
04/05/1890, 158.366810822542
05/05/1890, 148.42893748758
06/05/1890, 141.058200212537
07/05/1890, 135.510097754815
08/05/1890, 131.254223494083
09/05/1890, 127.913418768329
10/05/1890, 125.219305372071
11/05/1890, 122.983005503203
12/05/1890, 121.069861030817
13/05/1890, 119.38430060512
14/05/1890, 117.859511964563
15/05/1890, 116.448748233011
16/05/1890, 115.119593623655
17/05/1890, 113.849729832173
18/05/1890, 112.623791085007
19/05/1890, 111.431277484997
20/05/1890, 110.264994032727
21/05/1890, 109.120023940775
22/05/1890, 107.9930000429
23/05/1890, 106.881614561664
24/05/1890, 105.784265920759
25/05/1890, 104.699839607154
26/05/1890, 103.627553627663
27/05/1890, 102.566851895213
28/05/1890, 101.517327245385
29/05/1890, 193.001883142124
30/05/1890, 267.378805473301
31/05/1890, 562.782991443287
01/06/1890, 525.593851952452
02/06/1890, 488.557660676266
03/06/1890, 430.055334261423
04/06/1890, 323.251076046059
05/06/1890, 237.579712138664
06/06/1890, 186.759450988457
07/06/1890, 153.886510603452
08/06/1890, 132.049702895624
09/06/1890, 117.448629877699
10/06/1890, 107.585072261488
11/06/1890, 100.824913215441
12/06/1890, 96.0987528170923
13/06/1890, 92.7068483127679
14/06/1890, 90.1908692348968
15/06/1890, 88.2502209201817
16/06/1890, 86.6874382143448
17/06/1890, 85.3731471897718
18/06/1890, 84.2229656909819
19/06/1890, 83.1819588270163
20/06/1890, 82.2143867130681
21/06/1890, 81.2970939869338
22/06/1890, 80.4150772461696
23/06/1890, 79.5586309805231
24/06/1890, 78.7214723177185
25/06/1890, 77.8995396523298
26/06/1890, 77.0901943066451
27/06/1890, 76.2917208356537
28/06/1890, 75.5029967744901
29/06/1890, 74.7232780931407
30/06/1890, 73.9520634879795
01/07/1890, 73.1890071188684
02/07/1890, 72.433861685221
03/07/1890, 71.6864431450095
04/07/1890, 70.9466078679208
05/07/1890, 70.214238168162
06/07/1890, 69.4892333997962
07/07/1890, 68.7715037847879
08/07/1890, 68.06096662412
09/07/1890, 67.3575439169484
10/07/1890, 66.6611608446583
11/07/1890, 65.9717448002158
12/07/1890, 65.2892247958254
13/07/1890, 64.6135310855662
14/07/1890, 63.9445949435273
15/07/1890, 63.2823485246403
16/07/1890, 62.6267247763904
17/07/1890, 61.9776573823187
18/07/1890, 61.3350807275319
19/07/1890, 60.698929875595
20/07/1890, 60.0691405522807
21/07/1890, 59.4456491333055
22/07/1890, 58.828392634636
23/07/1890, 58.217308704308
24/07/1890, 57.6123356151145
25/07/1890, 57.0134122578075
26/07/1890, 56.4204781346112
27/07/1890, 55.8334733529359
28/07/1890, 55.2523386192322
29/07/1890, 54.677015232948
30/07/1890, 54.1074450805704
31/07/1890, 53.5435706297395
01/08/1890, 52.9853349234291
02/08/1890, 52.432681574188
03/08/1890, 51.8855547584427
04/08/1890, 51.3438992108565
05/08/1890, 50.8076602187471
06/08/1890, 50.2767836165592
07/08/1890, 49.7512157803933
08/08/1890, 49.2309036225893
09/08/1890, 48.7157945863633
10/08/1890, 48.2058366404997
11/08/1890, 47.7009782740947
12/08/1890, 47.2011684913537
13/08/1890, 46.7063568064402
14/08/1890, 46.2164932383758
15/08/1890, 45.731528305992
16/08/1890, 45.2514130229321
17/08/1890, 44.7760988927028
18/08/1890, 44.3055379037757
19/08/1890, 43.839682524738
20/08/1890, 43.3784856994906
21/08/1890, 42.9219008424957
22/08/1890, 42.4698818340707
23/08/1890, 42.02238301573
24/08/1890, 41.5793591855727
25/08/1890, 41.140765593717
26/08/1890, 40.7065579377798
27/08/1890, 40.276692358402
28/08/1890, 39.851125434818
29/08/1890, 39.4298141804698
30/08/1890, 39.0127160386651
31/08/1890, 38.5997888782785
01/09/1890, 38.1909909894957
02/09/1890, 37.7862810796007
03/09/1890, 37.3856182688047
04/09/1890, 36.9889620861167
05/09/1890, 36.5962724652555
06/09/1890, 36.207509740603
07/09/1890, 35.8226346431969
08/09/1890, 35.4416082967649
09/09/1890, 35.0643922137973
10/09/1890, 34.6909482916593
11/09/1890, 34.3212388087427
12/09/1890, 33.9552264206553
13/09/1890, 33.5928741564488
14/09/1890, 33.2341454148843
15/09/1890, 32.8790039607354
16/09/1890, 32.5274139211281
17/09/1890, 32.1793397819168
18/09/1890, 31.8347463840976
19/09/1890, 31.4935989202567
20/09/1890, 31.1558629310541
21/09/1890, 309.70242918339
22/09/1890, 224.689379922413
23/09/1890, 100.950645279272
24/09/1890, 56.7614866817466
25/09/1890, 40.9074487675248
26/09/1890, 34.6631507962296
27/09/1890, 32.0790859445483
28/09/1890, 30.8930054641406
29/09/1890, 30.2416945649491
30/09/1890, 29.7957238687055
01/10/1890, 29.4295651506999
02/10/1890, 29.0954978267435
03/10/1890, 28.7754420246197
04/10/1890, 28.462566231487
05/10/1890, 28.1542923263915
06/10/1890, 27.8496421453182
07/10/1890, 27.5482354352882
08/10/1890, 27.2499138702478
09/10/1890, 26.9546009284507
10/10/1890, 26.6622501095042
11/10/1890, 26.3728259499069
12/10/1890, 26.0862971244996
13/10/1890, 25.8026339622685
14/10/1890, 25.5218075589675
15/10/1890, 25.2437894622888
16/10/1890, 24.968551560727
17/10/1890, 24.6960660428469
18/10/1890, 24.4263053816773
19/10/1890, 24.1592423276202
20/10/1890, 23.8948499042665
21/10/1890, 23.633101405199
22/10/1890, 23.3739703911391
23/10/1890, 23.1174306872253
24/10/1890, 22.8634563803522
25/10/1890, 22.6120218165485
26/10/1890, 22.3631015983829
27/10/1890, 22.1166705823991
28/10/1890, 21.8727038765751
29/10/1890, 21.6311768378093
30/10/1890, 21.3920650694312
31/10/1890, 21.1553444187369
01/11/1890, 20.9209909745495
02/11/1890, 20.688981064804
03/11/1890, 20.459291254156
04/11/1890, 20.2318983416144
05/11/1890, 20.0067793581983
06/11/1890, 19.7839115646163
07/11/1890, 19.5632724489702
08/11/1890, 19.3448397244805
09/11/1890, 19.1285913272356
10/11/1890, 18.9145054139633
11/11/1890, 18.7025603598237
12/11/1890, 18.4927347562254
13/11/1890, 18.2850074086632
14/11/1890, 18.0793573345765
15/11/1890, 17.8757637612308
16/11/1890, 17.6742061236185
17/11/1890, 17.4746640623823
18/11/1890, 17.2771174217585
19/11/1890, 17.0815462475409
20/11/1890, 16.8879307850655
21/11/1890, 16.6962514772148
22/11/1890, 16.5064889624427
23/11/1890, 16.3186240728182
24/11/1890, 16.1326378320901
25/11/1890, 15.9485114537692
26/11/1890, 15.7662263392315
27/11/1890, 15.5857640758391
28/11/1890, 15.4071064350808
29/11/1890, 15.2302353707299
30/11/1890, 15.0551330170226
01/12/1890, 14.8817816868524
02/12/1890, 14.7101638699839
03/12/1890, 14.5402622312841
04/12/1890, 14.3720596089712
05/12/1890, 14.2055390128815
06/12/1890, 14.0406836227527
07/12/1890, 13.8774767865252
08/12/1890, 13.7159020186599
09/12/1890, 13.5559429984733
10/12/1890, 13.3975835684886
11/12/1890, 13.2408077328037
12/12/1890, 13.0855996554757
13/12/1890, 12.9319436589209
14/12/1890, 12.7798242223317
15/12/1890, 12.6292259801084
16/12/1890, 12.4801337203073
17/12/1890, 12.3325323831042
18/12/1890, 12.1864070592732
19/12/1890, 12.0417429886804
20/12/1890, 11.8985255587936
21/12/1890, 11.7567403032057
22/12/1890, 11.6163729001736
23/12/1890, 11.4774091711719
24/12/1890, 11.3398350794602
25/12/1890, 11.2036367286656
26/12/1890, 11.0688003613789
27/12/1890, 10.9353123577651
28/12/1890, 10.8031592341875
29/12/1890, 10.6723276418456
30/12/1890, 10.5428043654272
31/12/1890, 10.4145763217729
01/01/1891, 10.2876305585552
02/01/1891, 10.1619542529696
03/01/1891, 10.0375347104399
04/01/1891, 9.91435936333551
05/01/1891, 9.79241576970215
06/01/1891, 9.67169161200513
07/01/1891, 9.55217469588508
08/01/1891, 9.43385294892623
09/01/1891, 9.31671441943697
10/01/1891, 9.2007472752426
11/01/1891, 9.08593980249018
12/01/1891, 8.97228040446527
13/01/1891, 8.85975760042062
14/01/1891, 26.670965151436
15/01/1891, 14.5607211088143
16/01/1891, 10.0092894187163
17/01/1891, 8.99033355639321
18/01/1891, 8.69423243950567
19/01/1891, 681.730045521075
20/01/1891, 1070.87164484463
21/01/1891, 548.530615859016
22/01/1891, 250.663257844225
23/01/1891, 106.207830072869
24/01/1891, 46.2779197896744
25/01/1891, 52.0274146206117
26/01/1891, 485.762631263279
27/01/1891, 350.289278017258
28/01/1891, 473.615910023747
29/01/1891, 294.394394514805
30/01/1891, 119.581271085847
31/01/1891, 57.392401111215
01/02/1891, 34.5302012247797
02/02/1891, 25.4082743520558
03/02/1891, 21.6875699946893
04/02/1891, 20.0964835220044
05/02/1891, 324.818560252029
06/02/1891, 1264.82713014296
07/02/1891, 4654.89996321598
08/02/1891, 3709.35775011471
09/02/1891, 9781.03099776165
10/02/1891, 15779.964466961
11/02/1891, 7545.34191853081
12/02/1891, 7368.13550519427
13/02/1891, 7621.72856043743
14/02/1891, 12933.5509481511
15/02/1891, 2237.97003325923
16/02/1891, 957.400914657541
17/02/1891, 1215.57646546931
18/02/1891, 4153.25799564012
19/02/1891, 1548.25992375995
20/02/1891, 1993.55876419908
21/02/1891, 10436.6344202449
22/02/1891, 7262.28982941954
23/02/1891, 1881.91314575228
24/02/1891, 978.72501084339
25/02/1891, 793.344340969947
26/02/1891, 586.861145011446
27/02/1891, 427.759828935521
28/02/1891, 322.057477066146
01/03/1891, 243.170163540032
02/03/1891, 193.940146919503
03/03/1891, 160.908151531222
04/03/1891, 213.328290612182
05/03/1891, 181.545918097278
06/03/1891, 151.587813581568
07/03/1891, 131.164751251639
08/03/1891, 117.152958582944
09/03/1891, 107.448027064777
10/03/1891, 100.643479593669
11/03/1891, 95.7954679716774
12/03/1891, 92.2677983354352
13/03/1891, 89.6305647508088
14/03/1891, 87.5934084985804
15/03/1891, 85.9609314276544
16/03/1891, 84.6008230715963
17/03/1891, 83.4234024996632
18/03/1891, 82.3688335392093
19/03/1891, 81.3968115872375
20/03/1891, 594.757897202905
21/03/1891, 753.199310491174
22/03/1891, 590.767436049352
23/03/1891, 441.112562709737
24/03/1891, 316.953184703142
25/03/1891, 224.639218112739
26/03/1891, 171.086072849956
27/03/1891, 540.152782375079
28/03/1891, 571.049291653385
29/03/1891, 498.13330028498
30/03/1891, 376.882834786707
31/03/1891, 297.32494021276
01/04/1891, 252.476199732237
02/04/1891, 226.906278800839
03/04/1891, 178.71239964045
04/04/1891, 505.639582257147
05/04/1891, 5544.40344999164
06/04/1891, 15337.1458603782
07/04/1891, 3753.96425131489
08/04/1891, 1039.95714493022
09/04/1891, 668.539418895024
10/04/1891, 487.384247198748
11/04/1891, 367.416754592389
12/04/1891, 277.815415993459
13/04/1891, 222.079427759515
14/04/1891, 184.253836238867
15/04/1891, 157.816338294787
16/04/1891, 139.338985297261
17/04/1891, 126.400036162973
18/04/1891, 117.256501497796
19/04/1891, 110.716562022227
20/04/1891, 105.963169963697
21/04/1891, 102.438200878568
22/04/1891, 249.657816280794
23/04/1891, 269.665210549917
24/04/1891, 217.245290201624
25/04/1891, 241.683949270083
26/04/1891, 414.396648501545
27/04/1891, 554.510630533553
28/04/1891, 461.979788723424
29/04/1891, 366.177007883008
30/04/1891, 353.94782183477
01/05/1891, 432.02543402298
02/05/1891, 460.281953618099
03/05/1891, 489.188859188563
04/05/1891, 532.633798551945
05/05/1891, 538.511205807895
06/05/1891, 458.447563913762
07/05/1891, 352.979567701483
08/05/1891, 268.498459531599
09/05/1891, 215.705986572846
10/05/1891, 179.708622197068
11/05/1891, 154.563675141087
12/05/1891, 137.057869463585
13/05/1891, 124.7870759564
14/05/1891, 116.104609628778
15/05/1891, 109.882157068615
16/05/1891, 105.347712195815
17/05/1891, 101.966680605084
18/05/1891, 99.3753571940747
19/05/1891, 97.3219618793243
20/05/1891, 95.6333732125349
21/05/1891, 94.192381783137
22/05/1891, 283.896007823826
23/05/1891, 580.192251495657
24/05/1891, 577.710734179374
25/05/1891, 903.909616704408
26/05/1891, 1514.57961408174
27/05/1891, 1180.57425428124
28/05/1891, 890.561525035828
29/05/1891, 673.221883980542
30/05/1891, 497.117777606782
31/05/1891, 377.266650678415
01/06/1891, 287.241849256775
02/06/1891, 230.568012359844
03/06/1891, 191.753791615416
04/06/1891, 164.494353220751
05/06/1891, 145.434628798268
06/06/1891, 132.032338514826
07/06/1891, 122.527364364031
08/06/1891, 302.197809808864
09/06/1891, 288.557558642528
10/06/1891, 231.726093659025
11/06/1891, 189.845811712654
12/06/1891, 160.782115645467
13/06/1891, 140.50792094897
14/06/1891, 126.393366088141
15/06/1891, 116.484842071104
16/06/1891, 109.449445899855
17/06/1891, 104.376310482737
18/06/1891, 100.641535782231
19/06/1891, 97.8185947050805
20/06/1891, 95.6157469398179
21/06/1891, 93.8340189413115
22/06/1891, 92.337780746901
23/06/1891, 91.0360744337974
24/06/1891, 89.8673221796327
25/06/1891, 88.7901630997753
26/06/1891, 87.7769039113977
27/06/1891, 86.8090261669652
28/06/1891, 85.8741512170692
