Date,picnic_sacr_fors_dsflow
21/09/1901, 121.829262485611
22/09/1901, 120.798685919393
23/09/1901, 119.775789021735
24/09/1901, 118.765189820481
25/09/1901, 117.767446161221
26/09/1901, 116.78084505205
27/09/1901, 115.844265223331
28/09/1901, 115.034767481046
29/09/1901, 114.183486582413
30/09/1901, 113.072323465005
01/10/1901, 113.302231677214
02/10/1901, 113.601584321252
03/10/1901, 110.202422000121
04/10/1901, 109.30531755563
05/10/1901, 108.418072640218
06/10/1901, 107.540826291178
07/10/1901, 106.673562115628
08/10/1901, 105.831531071242
09/10/1901, 105.100021362565
10/10/1901, 104.339788876656
11/10/1901, 103.302676026776
12/10/1901, 102.480018402845
13/10/1901, 101.663103570465
14/10/1901, 100.856180147332
15/10/1901, 100.055195251992
16/10/1901, 99.2616372549297
17/10/1901, 98.4786226957328
18/10/1901, 97.7522644854527
19/10/1901, 97.1485030818874
20/10/1901, 97.1376894510741
21/10/1901, 97.1884811346789
22/10/1901, 95.3665381845829
23/10/1901, 99.9970217788584
24/10/1901, 143.856568100069
25/10/1901, 182.547470755122
26/10/1901, 188.117970822566
27/10/1901, 245.516383834287
28/10/1901, 141.044218656841
29/10/1901, 257.132876268646
30/10/1901, 353.374294003627
31/10/1901, 177.746655050649
01/11/1901, 174.807858010937
02/11/1901, 172.0173884947
03/11/1901, 169.170503900564
04/11/1901, 167.081769164158
05/11/1901, 165.778243284374
06/11/1901, 162.828206216677
07/11/1901, 158.065247332829
08/11/1901, 155.968880306683
09/11/1901, 154.388364735394
10/11/1901, 152.022554415927
11/11/1901, 149.287723839299
12/11/1901, 146.426955819761
13/11/1901, 144.318796557675
14/11/1901, 142.023003173264
15/11/1901, 139.705182399297
16/11/1901, 137.815236005928
17/11/1901, 135.800570143249
18/11/1901, 133.53025609182
19/11/1901, 131.626365483892
20/11/1901, 129.735551031047
21/11/1901, 128.80977613053
22/11/1901, 127.898600908867
23/11/1901, 124.457569870477
24/11/1901, 123.585797725718
25/11/1901, 122.967882479475
26/11/1901, 120.373015496638
27/11/1901, 118.417553820055
28/11/1901, 116.559023417232
29/11/1901, 114.973881300403
30/11/1901, 113.378365057932
01/12/1901, 112.182245466345
02/12/1901, 110.792109501382
03/12/1901, 109.014913813745
04/12/1901, 107.656425192246
05/12/1901, 106.770176079123
06/12/1901, 105.893106053558
07/12/1901, 103.752465708907
08/12/1901, 102.517031475679
09/12/1901, 101.319911303265
10/12/1901, 100.370878109077
11/12/1901, 99.421367173254
12/12/1901, 97.7720754100453
13/12/1901, 96.6469688259175
14/12/1901, 95.5430711858044
15/12/1901, 94.4625162999449
16/12/1901, 95.5048904000325
17/12/1901, 96.4729349285717
18/12/1901, 91.3997927987827
19/12/1901, 90.4528987925572
20/12/1901, 89.353975836309
21/12/1901, 88.3895678466552
22/12/1901, 87.4428161095331
23/12/1901, 87.1115156656074
24/12/1901, 87.002493079279
25/12/1901, 85.1663569681287
26/12/1901, 85.1411453473763
27/12/1901, 86.2786893801386
28/12/1901, 83.7846670872305
29/12/1901, 81.6783800582857
30/12/1901, 80.7818398317007
31/12/1901, 80.2881050231214
01/01/1902, 78.8866810713061
02/01/1902, 78.0810396534144
03/01/1902, 77.3461920851945
04/01/1902, 76.6225173839294
05/01/1902, 75.8077509144475
06/01/1902, 75.0741143629429
07/01/1902, 74.4793244495275
08/01/1902, 73.8935898937069
09/01/1902, 72.9464145725951
10/01/1902, 72.2704290087368
11/01/1902, 72.1074756870228
12/01/1902, 72.1566401695166
13/01/1902, 70.8578867509845
14/01/1902, 69.7976415796328
15/01/1902, 68.9742375871434
16/01/1902, 68.3419557204929
17/01/1902, 67.7205647697997
18/01/1902, 67.1080615476901
19/01/1902, 66.5981927625877
20/01/1902, 66.184004623684
21/01/1902, 65.5163110517058
22/01/1902, 64.7899238927271
23/01/1902, 64.3123256615204
24/01/1902, 63.8522107752073
25/01/1902, 63.8958410690858
26/01/1902, 64.2170715845611
27/01/1902, 62.5762182513787
28/01/1902, 61.5726875528939
29/01/1902, 61.0440855145532
30/01/1902, 60.7359361218944
31/01/1902, 60.5546538182125
01/02/1902, 59.3583825016418
02/02/1902, 58.8570033981654
03/02/1902, 63.9245510632297
04/02/1902, 90.5229342553846
05/02/1902, 179.551781344247
06/02/1902, 665.885045889983
07/02/1902, 1294.44897914233
08/02/1902, 1139.85105492237
09/02/1902, 627.754141441208
10/02/1902, 366.933685813234
11/02/1902, 357.970421036422
12/02/1902, 350.026521791597
13/02/1902, 341.484450208199
14/02/1902, 333.754601692678
15/02/1902, 326.256601055101
16/02/1902, 318.986730516926
17/02/1902, 311.933879938275
18/02/1902, 305.090274702748
19/02/1902, 298.453265026061
20/02/1902, 292.011312196901
21/02/1902, 285.771458231652
22/02/1902, 279.71707486478
23/02/1902, 273.804752128297
24/02/1902, 268.088309719735
25/02/1902, 262.539607369982
26/02/1902, 257.151429981868
27/02/1902, 251.919179011166
28/02/1902, 246.83859949596
01/03/1902, 242.010422341324
02/03/1902, 237.587015045116
03/03/1902, 233.284987438402
04/03/1902, 228.527309885571
05/03/1902, 223.539226760814
06/03/1902, 219.294446870005
07/03/1902, 215.519559554885
08/03/1902, 213.200554786467
09/03/1902, 210.121458540832
10/03/1902, 205.129648708905
11/03/1902, 217.964490599755
12/03/1902, 444.465882005509
13/03/1902, 702.688372774548
14/03/1902, 406.379867754573
15/03/1902, 272.912974129803
16/03/1902, 267.419539194289
17/03/1902, 262.059817669853
18/03/1902, 256.675578384241
19/03/1902, 251.706604761798
20/03/1902, 247.564728674727
21/03/1902, 243.162501006502
22/03/1902, 238.065651972969
23/03/1902, 234.143654077298
24/03/1902, 228.320374354161
25/03/1902, 224.011845566317
26/03/1902, 219.884526316255
27/03/1902, 217.00473239961
28/03/1902, 214.05501032144
29/03/1902, 208.075428301636
30/03/1902, 204.33733720255
31/03/1902, 200.725210620853
01/04/1902, 197.211016202119
02/04/1902, 193.952919062392
03/04/1902, 190.788432029423
04/04/1902, 187.241832350698
05/04/1902, 184.06811602267
06/04/1902, 180.998460471832
07/04/1902, 178.007216086804
08/04/1902, 175.095577741995
09/04/1902, 172.260429990054
10/04/1902, 169.499713017195
11/04/1902, 166.822482043392
12/04/1902, 164.420859171139
13/04/1902, 162.746247894966
14/04/1902, 161.684143961711
15/04/1902, 159.527490484935
16/04/1902, 155.680987836927
17/04/1902, 153.311839177126
18/04/1902, 151.300543932037
19/04/1902, 148.486222035092
20/04/1902, 147.027140381985
21/04/1902, 145.483393744578
22/04/1902, 145.228845060957
23/04/1902, 143.046980354061
24/04/1902, 138.105093763435
25/04/1902, 136.544680430324
26/04/1902, 133.610337031279
27/04/1902, 131.796024577842
28/04/1902, 130.019284311374
29/04/1902, 128.284714655763
30/04/1902, 126.592233624456
01/05/1902, 124.937410068704
02/05/1902, 123.320079966787
03/05/1902, 121.738976347532
04/05/1902, 120.192056116487
05/05/1902, 118.68235632912
06/05/1902, 117.203671706949
07/05/1902, 115.754547896155
08/05/1902, 114.335188742533
09/05/1902, 112.944041225174
10/05/1902, 111.581206176533
11/05/1902, 110.248768791101
12/05/1902, 108.944769325854
13/05/1902, 108.076026099681
14/05/1902, 107.249103456745
15/05/1902, 105.255860594482
16/05/1902, 103.986644339336
17/05/1902, 102.809560433661
18/05/1902, 101.654092749308
19/05/1902, 100.530948789773
20/05/1902, 99.488480460037
21/05/1902, 98.7220282901807
22/05/1902, 98.7164150218627
23/05/1902, 97.9887426512872
24/05/1902, 95.2671315133656
25/05/1902, 94.2186714037846
26/05/1902, 93.1554760218522
27/05/1902, 92.3428063712984
28/05/1902, 92.1363243552941
29/05/1902, 92.9037752630538
30/05/1902, 93.7993505358076
31/05/1902, 92.4278259074303
01/06/1902, 89.8932885630922
02/06/1902, 88.2302980988719
03/06/1902, 86.4427602602638
04/06/1902, 85.4747442108593
05/06/1902, 85.3987869982096
06/06/1902, 83.7897248630819
07/06/1902, 82.4757046789367
08/06/1902, 81.6806192367042
09/06/1902, 80.8951466151459
10/06/1902, 80.1212473585016
11/06/1902, 79.3612155044824
12/06/1902, 78.6785044478275
13/06/1902, 78.0312789693663
14/06/1902, 77.2372094900403
15/06/1902, 76.5202484606571
16/06/1902, 76.0057915255823
17/06/1902, 75.7434400993428
18/06/1902, 74.772532513477
19/06/1902, 73.9499704990174
20/06/1902, 73.1449827703221
21/06/1902, 72.4933344173326
22/06/1902, 71.9889240396538
23/06/1902, 71.0840781336612
24/06/1902, 70.4296881660484
25/06/1902, 70.0660875298471
26/06/1902, 70.4699509547308
27/06/1902, 70.9869993227951
28/06/1902, 70.4862149065485
29/06/1902, 70.0542070932964
30/06/1902, 70.1090864127513
01/07/1902, 77.3013643663277
02/07/1902, 96.7923367192482
03/07/1902, 200.739603749059
04/07/1902, 342.843141588158
05/07/1902, 278.308304141366
06/07/1902, 233.516669757211
07/07/1902, 187.640450765375
08/07/1902, 176.626038746146
09/07/1902, 172.324466428754
10/07/1902, 169.232198589878
11/07/1902, 165.944714895645
12/07/1902, 162.410311913052
13/07/1902, 159.330795165072
14/07/1902, 156.337404942783
15/07/1902, 153.42557702958
16/07/1902, 150.596045469328
17/07/1902, 147.845727456051
18/07/1902, 145.184774542621
19/07/1902, 142.827993504115
20/07/1902, 140.591576369077
21/07/1902, 137.7733454783
22/07/1902, 135.395978534716
23/07/1902, 133.314490282777
24/07/1902, 130.80506045046
25/07/1902, 128.515393596536
26/07/1902, 126.36424529582
27/07/1902, 124.133512697269
28/07/1902, 122.200632688797
29/07/1902, 120.412065106106
30/07/1902, 118.619884547099
31/07/1902, 116.937528546489
01/08/1902, 114.74613890086
02/08/1902, 112.717182706276
03/08/1902, 110.996777450078
04/08/1902, 109.272528235288
05/08/1902, 107.566793883685
06/08/1902, 105.975986789442
07/08/1902, 104.458410825127
08/08/1902, 102.921246070946
09/08/1902, 101.459589764207
10/08/1902, 100.075631285148
11/08/1902, 98.525268645165
12/08/1902, 97.15373085739
13/08/1902, 95.6976406331935
14/08/1902, 94.390776301853
15/08/1902, 93.1113235654708
16/08/1902, 91.8173200440935
17/08/1902, 90.6322148018052
18/08/1902, 89.4293680439101
19/08/1902, 88.199036173644
20/08/1902, 86.9940592995801
21/08/1902, 85.8628815115659
22/08/1902, 84.7596854899428
23/08/1902, 83.6765608892045
24/08/1902, 82.61864339919
25/08/1902, 81.5819769413012
26/08/1902, 80.5673489217945
27/08/1902, 79.5776842456594
28/08/1902, 78.6293689622055
29/08/1902, 78.1184663943018
30/08/1902, 77.8615473546482
31/08/1902, 76.4394480391918
01/09/1902, 74.9410597158359
02/09/1902, 74.0422784456418
03/09/1902, 73.1838626825133
04/09/1902, 72.3424617571249
05/09/1902, 71.5177505678234
06/09/1902, 70.7071448899868
07/09/1902, 69.9175101129076
08/09/1902, 69.1392919106824
09/09/1902, 68.3766199116562
10/09/1902, 67.6287562640667
11/09/1902, 66.8949741321858
12/09/1902, 66.1724475591262
13/09/1902, 65.4650315615038
14/09/1902, 64.764715312062
15/09/1902, 64.0814001046141
16/09/1902, 63.4101895860627
17/09/1902, 62.7510806271972
18/09/1902, 62.1016382659449
19/09/1902, 61.4649727845969
20/09/1902, 60.8401341104552
21/09/1902, 60.2279723863991
22/09/1902, 59.6254419360736
23/09/1902, 59.0324335457717
24/09/1902, 58.4481972582675
25/09/1902, 57.8752447962612
26/09/1902, 57.3123549434539
27/09/1902, 56.7542440665949
28/09/1902, 56.20670052676
29/09/1902, 55.6664113296982
30/09/1902, 55.1338102919106
01/10/1902, 54.6458512122976
02/10/1902, 54.1645870831071
03/10/1902, 53.6579753717451
04/10/1902, 53.2266095286542
05/10/1902, 52.5962466122064
06/10/1902, 52.1116071298637
07/10/1902, 51.6808627838254
08/10/1902, 51.2772636455713
09/10/1902, 50.7549307101363
10/10/1902, 50.2621193441011
11/10/1902, 49.7879971192239
12/10/1902, 49.3417924578881
13/10/1902, 48.8988847510517
14/10/1902, 48.4628786291417
15/10/1902, 48.0324971684308
16/10/1902, 47.6098895295559
17/10/1902, 47.1919972505185
18/10/1902, 46.7798370016356
19/10/1902, 46.3739393273108
20/10/1902, 45.9756528446605
21/10/1902, 45.5820977181699
22/10/1902, 45.1938160377342
23/10/1902, 44.8080974641825
24/10/1902, 44.4280934148534
25/10/1902, 44.1914614142534
26/10/1902, 43.9658036319474
27/10/1902, 43.3360950864698
28/10/1902, 43.6040154900989
29/10/1902, 45.7263173301263
30/10/1902, 45.8645101854023
31/10/1902, 41.8806476351382
01/11/1902, 41.5342057386764
02/11/1902, 41.1918623929705
03/11/1902, 40.8530520733708
04/11/1902, 40.5892638962268
05/11/1902, 40.8170923919202
06/11/1902, 41.0112597538431
07/11/1902, 40.4098702924842
08/11/1902, 40.2149792575242
09/11/1902, 38.9379042649744
10/11/1902, 38.6116326998442
11/11/1902, 38.2773509776308
12/11/1902, 37.9696630540803
13/11/1902, 37.665011912859
14/11/1902, 37.3633400824546
15/11/1902, 37.0671991167607
16/11/1902, 38.2560611072077
17/11/1902, 39.5579229598895
18/11/1902, 36.628564306763
19/11/1902, 36.0898842729958
20/11/1902, 35.6235172656875
21/11/1902, 35.3427206484908
22/11/1902, 35.064179032068
23/11/1902, 34.788173981542
24/11/1902, 34.5158015521061
25/11/1902, 34.2478342482647
26/11/1902, 34.0165135893129
27/11/1902, 33.8223576808948
28/11/1902, 33.5269427769993
29/11/1902, 33.1991895228606
30/11/1902, 32.9443511973557
01/12/1902, 32.6896184229698
02/12/1902, 32.4356076348451
03/12/1902, 32.1861883823726
04/12/1902, 32.2428127690775
05/12/1902, 32.3237347097529
06/12/1902, 44.2760792626625
07/12/1902, 121.912510116129
08/12/1902, 173.479244010335
09/12/1902, 59.0545596327693
10/12/1902, 78.2939428111545
11/12/1902, 85.2910825845977
12/12/1902, 68.8973392569672
13/12/1902, 67.5570348976019
14/12/1902, 65.6801697950086
15/12/1902, 65.1632845531826
16/12/1902, 63.2883229621478
17/12/1902, 61.970321254765
18/12/1902, 60.9191390193866
19/12/1902, 63.6244154518982
20/12/1902, 79.3170073719375
21/12/1902, 129.672686094607
22/12/1902, 169.745629111498
23/12/1902, 90.5118983318959
24/12/1902, 89.2496763038164
25/12/1902, 85.6688087002233
26/12/1902, 83.9733412791737
27/12/1902, 82.3932277462008
28/12/1902, 80.8578135687411
29/12/1902, 79.3638906418618
30/12/1902, 77.9125332764529
31/12/1902, 76.5014427120411
01/01/1903, 75.1288517163283
02/01/1903, 73.794500496628
03/01/1903, 72.4958931870497
04/01/1903, 71.2333383232158
05/01/1903, 70.0052303162231
06/01/1903, 70.0344541036644
07/01/1903, 70.20232845487
08/01/1903, 66.9167965245893
09/01/1903, 65.5809268699064
10/01/1903, 64.3220587583893
11/01/1903, 63.2739653909449
12/01/1903, 62.2521724056244
13/01/1903, 61.2579401237685
14/01/1903, 60.980726495716
15/01/1903, 60.788242319135
16/01/1903, 59.5669532795813
17/01/1903, 66.6257415717405
18/01/1903, 103.014241088837
19/01/1903, 126.640028421337
20/01/1903, 79.4744185721672
21/01/1903, 75.836080448563
22/01/1903, 76.8062387526723
23/01/1903, 113.311325674634
24/01/1903, 223.395567738199
25/01/1903, 322.382809821851
26/01/1903, 312.296158876209
27/01/1903, 449.699768859949
28/01/1903, 375.27637167728
29/01/1903, 236.708438935749
30/01/1903, 252.576575504653
31/01/1903, 357.531903154943
01/02/1903, 595.771417925634
02/02/1903, 727.430955574738
03/02/1903, 617.075708139381
04/02/1903, 419.24940420607
05/02/1903, 369.486378540092
06/02/1903, 359.431013550529
07/02/1903, 351.060388747064
08/02/1903, 342.942396874925
09/02/1903, 335.073728489563
10/02/1903, 327.44191227723
11/02/1903, 320.064460490829
12/02/1903, 312.909423746229
13/02/1903, 306.240682866194
14/02/1903, 300.081392022911
15/02/1903, 293.123352889743
16/02/1903, 287.830234559903
17/02/1903, 283.179772397948
18/02/1903, 274.904374847491
19/02/1903, 270.380680360188
20/02/1903, 263.835958101343
21/02/1903, 258.328460072231
22/02/1903, 259.615585307183
23/02/1903, 352.179267823732
24/02/1903, 637.478854342522
25/02/1903, 802.059666544932
26/02/1903, 595.340831235455
27/02/1903, 363.728653559632
28/02/1903, 355.121347204781
01/03/1903, 347.320314966268
02/03/1903, 339.752867406375
03/03/1903, 332.413047931106
04/03/1903, 325.361021271015
05/03/1903, 318.679564924202
06/03/1903, 311.990043710073
07/03/1903, 305.158088965454
08/03/1903, 298.837061709943
09/03/1903, 301.937600160966
10/03/1903, 466.615367790497
11/03/1903, 759.970825593496
12/03/1903, 887.330874281749
13/03/1903, 1276.07234380937
14/03/1903, 1979.21517143825
15/03/1903, 2749.3776007155
16/03/1903, 2853.37212930951
17/03/1903, 2046.0615425733
18/03/1903, 1374.15158521892
19/03/1903, 1073.53248148718
20/03/1903, 1173.67410939576
21/03/1903, 1617.85871560969
22/03/1903, 1643.90709915984
23/03/1903, 1279.20669509694
24/03/1903, 1029.04223530322
25/03/1903, 1234.448073223
26/03/1903, 4696.0796183195
27/03/1903, 15437.8255234375
28/03/1903, 18137.4148568283
29/03/1903, 3676.11852947259
30/03/1903, 3065.02883583087
31/03/1903, 2570.12666895694
01/04/1903, 2044.62603447946
02/04/1903, 1669.98517108279
03/04/1903, 1421.98435322845
04/04/1903, 1317.99769610764
05/04/1903, 1337.83475345012
06/04/1903, 1292.77781302076
07/04/1903, 1224.59931493849
08/04/1903, 1100.99701352676
