Date,Rain,Mpot,ObsFlow
1925-11-15,3.8,5.8286,84.76
1925-11-16,3.2,5.8571,84.76
1925-11-17,0,5.7714,84.76
1925-11-18,0.2,5.7286,84.76
1925-11-19,0,5.6,84.76
1925-11-20,0,5.4857,84.76
1925-11-21,0,5.9,84.76
1925-11-22,0,6.1143,84.76
1925-11-23,0,6.3429,84.76
1925-11-24,0,6.5857,84.76
1925-11-25,0,6.6714,84.76
1925-11-26,0,6.9,84.76
1925-11-27,3.9,6.9,84.76
1925-11-28,5,6.6143,84.76
1925-11-29,0.7,6.5,84.76
1925-11-30,0,6.4,84.76
1925-12-01,0,6.3571,84.76
1925-12-02,0,6.4714,84.76
1925-12-03,0,6.4143,84.76
1925-12-04,0,6.6,84.76
1925-12-05,0,6.7429,84.76
1925-12-06,0,6.7429,84.76
1925-12-07,0,6.7714,84.76
1925-12-08,0,6.7571,84.76
1925-12-09,0,6.6857,84.76
1925-12-10,0,6.6571,76.95
1925-12-11,0.4,6.6,69.13
1925-12-12,3.8,6.4714,69.13
1925-12-13,25.3,6.3429,69.13
1925-12-14,0,6.3,76.95
1925-12-15,37.5,6.2143,94.02
1925-12-16,8.1,6.1571,120.29
1925-12-17,0,6.1714,158.75
1925-12-18,0,6.1857,180.2
1925-12-19,0,6.2857,180.2
1925-12-20,0,6.5143,180.2
1925-12-21,0,6.5714,180.2
1925-12-22,0,6.7,180.2
1925-12-23,0,6.7,180.2
1925-12-24,0.1,6.4857,180.2
1925-12-25,13.7,6.5714,180.2
1925-12-26,8.8,6.5714,180.2
1925-12-27,17.5,6.4429,180.2
1925-12-28,3.6,6.3857,180.2
1925-12-29,9.9,6.2714,180.2
1925-12-30,2.7,6.1143,197.41
1925-12-31,54,6.1429,245.53
1926-01-01,27.7,5.9,295.2
1926-01-02,9.2,5.6857,247.07
1926-01-03,65.1,5.6,247.07
1926-01-04,2.7,5.5857,527.14
1926-01-05,1.2,5.5,622.99
1926-01-06,29.1,5.6429,505.64
1926-01-07,7,5.6143,684.82
1926-01-08,0.9,5.7571,802.17
1926-01-09,1.8,5.9,740.34
1926-01-10,0,6.0429,622.99
1926-01-11,4.3,6.0571,409.79
1926-01-12,0,6.2286,313.95
1926-01-13,2.6,6.4286,295.2
1926-01-14,0,6.7286,245.53
1926-01-15,0,6.8286,175.95
1926-01-16,0,6.8286,137.29
1926-01-17,0.9,6.3857,137.29
1926-01-18,62.7,5.7429,137.29
1926-01-19,81.8,5.2143,438.81
1926-01-20,10.7,5.0429,2052.45
1926-01-21,17.2,4.8143,2627.26
1926-01-22,10.1,4.6286,1690.14
1926-01-23,0,4.6,1368.14
1926-01-24,36.8,4.9,1095.08
1926-01-25,0,5.5571,904.11
1926-01-26,0,6.0571,802.17
1926-01-27,0,6.2286,703.18
1926-01-28,0,6.2857,615.8
1926-01-29,0,6.3571,535.61
1926-01-30,0.3,6.2571,465.43
1926-01-31,23.9,6.2286,401.37
1926-02-01,1.1,6.2714,345.73
1926-02-02,0,6.2143,409.79
1926-02-03,0,5.9429,505.64
1926-02-04,0,5.9571,465.43
1926-02-05,0,5.9857,401.37
1926-02-06,0,6.1143,345.73
1926-02-07,7.5,6.1571,313.95
1926-02-08,2.8,5.5857,313.95
1926-02-09,23.7,4.9429,313.95
1926-02-10,4.4,4.6714,313.95
1926-02-11,6.8,4.5143,313.95
1926-02-12,0.3,4.3714,313.95
1926-02-13,5.4,4.2857,313.95
1926-02-14,2.4,4.3714,313.95
1926-02-15,4.5,4.8571,313.95
1926-02-16,0,5.5286,313.95
1926-02-17,0,5.9714,313.95
1926-02-18,0,6.2,313.95
1926-02-19,0,6.2429,313.95
1926-02-20,0,6.3714,313.95
1926-02-21,0,6.2571,313.95
1926-02-22,2.3,6.1714,313.95
1926-02-23,0.2,6.2286,313.95
1926-02-24,0.2,6.2,313.95
1926-02-25,0.6,6.1286,313.95
1926-02-26,0.2,6.1143,313.95
1926-02-27,0.5,5.9857,313.95
1926-02-28,8.4,6.0714,313.95
1926-03-01,0.8,6.0143,313.95
1926-03-02,2.4,5.8857,313.95
1926-03-03,1.2,5.8,313.95
1926-03-04,1.3,5.8286,313.95
1926-03-05,1.6,5.7571,313.95
1926-03-06,3,5.6857,313.95
1926-03-07,17.4,5.7571,313.95
1926-03-08,37.7,5.7143,409.79
1926-03-09,19,5.6143,505.64
1926-03-10,4.5,5.6143,465.43
1926-03-11,0.7,5.5,401.37
1926-03-12,0.1,5.4714,345.73
1926-03-13,3.1,5.4714,313.95
1926-03-14,3.1,5.2571,313.95
1926-03-15,0.3,5.3857,313.95
1926-03-16,2.3,5.3286,313.95
1926-03-17,3.4,5.2429,313.95
1926-03-18,1.1,5.2143,313.95
1926-03-19,3.4,5.2286,313.95
1926-03-20,5.8,5.3286,313.95
1926-03-21,2.2,5.3286,313.95
1926-03-22,1.5,5.3143,313.95
1926-03-23,0.5,5.3857,313.95
1926-03-24,17.9,5.3286,313.95
1926-03-25,32.7,5.1857,313.95
1926-03-26,33,5.1571,313.95
1926-03-27,5.7,4.9286,313.95
1926-03-28,3.6,4.8714,313.95
1926-03-29,1.1,4.9286,409.79
1926-03-30,0.7,4.9,505.64
1926-03-31,0.8,5.0143,505.64
1926-04-01,0,5.3143,505.64
1926-04-02,2.1,5.2429,505.64
1926-04-03,8.7,5.2857,505.64
1926-04-04,28.8,5.2429,505.64
1926-04-05,17.5,4.8286,505.64
1926-04-06,10.7,4.7,465.43
1926-04-07,5.1,4.4857,425.22
1926-04-08,4.6,4.2429,425.22
1926-04-09,6.8,4.2,425.22
1926-04-10,5.1,4.2,425.22
1926-04-11,2.4,4.2286,401.37
1926-04-12,1.1,4.5143,377.51
1926-04-13,0,4.6143,377.51
1926-04-14,0,4.7286,377.51
1926-04-15,0,4.7857,377.51
1926-04-16,0,5.0143,377.51
1926-04-17,0,4.8,345.73
1926-04-18,0,4.5143,313.95
1926-04-19,0,4.5429,313.95
1926-04-20,0,4.5571,313.95
1926-04-21,0,4.5286,313.95
1926-04-22,0,4.4857,313.95
1926-04-23,0,4.3143,313.95
1926-04-24,0,4.5714,313.95
1926-04-25,0,4.8143,313.95
1926-04-26,0,4.7429,313.95
1926-04-27,0,4.7286,313.95
1926-04-28,0,4.7,313.95
1926-04-29,0,4.7143,313.95
1926-04-30,0,4.6429,313.95
1926-05-01,0,4.6286,313.95
1926-05-02,0,4.7,313.95
1926-05-03,0,4.9429,313.95
1926-05-04,0,4.9,313.95
1926-05-05,0,4.8,313.95
1926-05-06,0,4.6286,313.95
1926-05-07,0,4.5857,313.95
1926-05-08,4.2,4.2286,295.2
1926-05-09,1.5,4,276.46
1926-05-10,0.9,3.4143,276.46
1926-05-11,0,3.3,276.46
1926-05-12,0,3.3857,245.53
1926-05-13,0,3.5429,214.61
1926-05-14,0,3.5714,214.61
1926-05-15,2.1,3.8571,214.61
1926-05-16,0,3.9714,214.61
1926-05-17,0,4.5143,214.61
1926-05-18,0,4.7143,197.41
1926-05-19,0,4.7571,180.2
1926-05-20,0,4.6286,180.2
1926-05-21,0,4.6143,180.2
1926-05-22,0,4.7,180.2
1926-05-23,0,4.8,180.2
1926-05-24,0,4.4714,180.2
1926-05-25,0,4.3286,180.2
1926-05-26,0,4.2429,180.2
1926-05-27,0,4.5286,180.2
1926-05-28,0,4.6571,180.2
1926-05-29,0,4.6,180.2
1926-05-30,0,4.4571,180.2
1926-05-31,0,4.4571,180.2
1926-06-01,0,4.4857,180.2
1926-06-02,0,4.6286,180.2
1926-06-03,0,4.5286,180.2
1926-06-04,0,4.5,180.2
1926-06-05,1.1,4.2286,180.2
1926-06-06,1.1,3.9,180.2
1926-06-07,0.3,3.9286,180.2
1926-06-08,0.3,3.9857,180.2
1926-06-09,0,3.8143,180.2
1926-06-10,1,3.5429,180.2
1926-06-11,1.1,3.1571,180.2
1926-06-12,0.7,3.2143,158.75
1926-06-13,8.4,3.4714,137.29
1926-06-14,6.6,3.2429,137.29
1926-06-15,0.4,3,137.29
1926-06-16,4.5,2.8286,137.29
1926-06-17,4.1,2.8857,137.29
1926-06-18,2,3.0286,137.29
1926-06-19,0.7,2.9857,137.29
1926-06-20,0,2.9857,137.29
1926-06-21,0,3.0429,137.29
1926-06-22,0.4,3,137.29
1926-06-23,0.2,3.0714,137.29
1926-06-24,0,3.0429,137.29
1926-06-25,0,3.0857,120.29
1926-06-26,0,3.0857,103.28
1926-06-27,0,3.1571,103.28
1926-06-28,0,3.2286,103.28
1926-06-29,0,3.4714,103.28
1926-06-30,0,3.5571,103.28
1926-07-01,0,3.6143,103.28
1926-07-02,0,3.7143,103.28
1926-07-03,0,4.0429,103.28
1926-07-04,0,4.0571,103.28
1926-07-05,1.7,4.0857,103.28
1926-07-06,2.3,3.6571,103.28
1926-07-07,1.2,3.6143,103.28
1926-07-08,1,3.5,103.28
1926-07-09,2.4,3.3571,103.28
1926-07-10,1.1,3.1,103.28
1926-07-11,0,3.1286,103.28
1926-07-12,0,3.0286,103.28
1926-07-13,0,3.2857,103.28
1926-07-14,0,3.2857,103.28
1926-07-15,0,3.4714,103.28
1926-07-16,0,3.6143,103.28
1926-07-17,0,3.6571,103.28
1926-07-18,0,3.6143,103.28
1926-07-19,0,3.7,103.28
1926-07-20,0,3.7429,103.28
1926-07-21,0,3.7,103.28
1926-07-22,0,3.6,103.28
1926-07-23,0,3.4143,103.28
1926-07-24,0,3.4714,103.28
1926-07-25,0,3.7857,103.28
1926-07-26,0,4.1286,94.02
1926-07-27,0,4.2,84.76
1926-07-28,0.6,4.2714,84.76
1926-07-29,4,4.1,84.76
1926-07-30,0.1,4.1571,84.76
1926-07-31,0,4.1143,84.76
1926-08-01,0,3.9286,84.76
1926-08-02,0,3.6429,84.76
1926-08-03,0,3.4857,84.76
1926-08-04,0,3.6429,84.76
1926-08-05,0,4.1857,84.76
1926-08-06,0,4.3429,84.76
1926-08-07,0,4.3857,84.76
1926-08-08,0,4.3286,84.76
1926-08-09,0,4.5,84.76
1926-08-10,0,4.7286,84.76
1926-08-11,0,4.6286,84.76
1926-08-12,0,4.3429,84.76
1926-08-13,0,4.3429,84.76
1926-08-14,0,4.3857,84.76
1926-08-15,0,4.4143,84.76
1926-08-16,0,4.4286,84.76
1926-08-17,0,4.6286,84.76
1926-08-18,0,4.6571,84.76
1926-08-19,0,4.6571,84.76
1926-08-20,0,4.5857,84.76
1926-08-21,0,4.6286,84.76
1926-08-22,0,4.8,84.76
1926-08-23,0,4.8571,84.76
1926-08-24,4.6,4.5429,84.76
1926-08-25,1.8,4.6429,84.76
1926-08-26,5.8,4.3571,84.76
1926-08-27,4.7,4.4,84.76
1926-08-28,7,4.2714,84.76
1926-08-29,2.2,4.0714,84.76
1926-08-30,0,3.8714,76.95
1926-08-31,0,4,69.13
1926-09-01,0.2,3.9714,69.13
1926-09-02,0,4.2429,69.13
1926-09-03,0,4.2571,69.13
1926-09-04,0,4.4143,69.13
1926-09-05,0,4.5857,69.13
1926-09-06,0,4.6429,69.13
1926-09-07,1,4.5857,69.13
1926-09-08,1.1,4.2429,69.13
1926-09-09,3.6,3.9857,69.13
1926-09-10,3.4,3.7571,69.13
1926-09-11,0.6,3.5143,69.13
1926-09-12,9.5,3.4,69.13
1926-09-13,5.2,3.3,69.13
1926-09-14,0,3.4286,69.13
1926-09-15,0,3.7857,69.13
1926-09-16,0,4.1143,69.13
1926-09-17,1.7,4.2857,69.13
1926-09-18,2.9,4.2571,69.13
1926-09-19,4.7,4.0143,69.13
1926-09-20,10.9,4.1143,69.13
1926-09-21,6.6,3.8143,69.13
1926-09-22,3.9,3.7857,69.13
1926-09-23,2.9,3.7857,69.13
1926-09-24,5.9,3.5857,69.13
1926-09-25,0.8,3.5571,69.13
1926-09-26,0,3.5571,69.13
1926-09-27,0.5,3.7286,69.13
1926-09-28,0,4.1,69.13
1926-09-29,0,4.2714,69.13
1926-09-30,0,4.0857,69.13
1926-10-01,0,4.5714,69.13
1926-10-02,0.1,4.6286,69.13
1926-10-03,0,5.1143,69.13
1926-10-04,0,5.1143,69.13
1926-10-05,0,5.1857,69.13
1926-10-06,0,5.1286,62.56
1926-10-07,0,5.5429,55.99
1926-10-08,0,5.7286,53.11
1926-10-09,0,6.4714,50.23
1926-10-10,0,6.5714,50.23
1926-10-11,0,6.5857,50.23
1926-10-12,0,6.6143,50.23
1926-10-13,0.3,6.7,50.23
1926-10-14,0,6.5571,50.23
1926-10-15,1.4,6.2571,50.23
1926-10-16,0,6.1571,50.23
1926-10-17,0,6.0714,50.23
1926-10-18,0,6.1286,47.61
1926-10-19,0,6.1143,44.98
1926-10-20,0,6.1143,44.98
1926-10-21,0,6.2857,44.98
1926-10-22,0,6.5,44.98
1926-10-23,0,6.3714,40.43
1926-10-24,0,6.3714,35.87
1926-10-25,0,6.2714,35.87
1926-10-26,0,6.3571,35.87
1926-10-27,0,6.5,35.87
1926-10-28,0,6.5,35.87
1926-10-29,0,6.4857,35.87
1926-10-30,0,6.5429,35.87
1926-10-31,0,6.5714,35.87
1926-11-01,0,6.6571,35.87
1926-11-02,0,6.5714,35.87
1926-11-03,0,6.5429,35.87
1926-11-04,0,6.6286,35.87
1926-11-05,0,6.8714,35.87
1926-11-06,0,6.9714,35.87
1926-11-07,1.8,7.0857,35.87
1926-11-08,1.3,7.0571,35.87
1926-11-09,0.3,7.0143,35.87
1926-11-10,0,6.9857,35.87
1926-11-11,0,7,35.87
1926-11-12,1.5,6.7429,35.87
1926-11-13,0.8,6.5286,35.87
1926-11-14,0,6.4,35.87
1926-11-15,0,6.4571,33.89
1926-11-16,0,6.5429,31.92
1926-11-17,2.2,6.5571,31.92
1926-11-18,16.8,6.5857,31.92
1926-11-19,8.1,6.6143,31.92
1926-11-20,0.6,6.6143,30.13
1926-11-21,3.1,6.5,28.35
1926-11-22,1.6,6.4571,28.35
1926-11-23,0,6.4,28.35
1926-11-24,0.5,6.3571,28.35
1926-11-25,0,6.2143,28.35
1926-11-26,0,6.2143,28.35
1926-11-27,6.4,6.1571,28.35
1926-11-28,3.7,6.1571,28.35
1926-11-29,4.4,6.1,28.35
1926-11-30,1.4,6.0143,28.35
1926-12-01,0,6.0429,28.35
1926-12-02,0,6.2,28.35
1926-12-03,0,6.4429,28.35
1926-12-04,0,6.6714,28.35
1926-12-05,0,6.8571,28.35
1926-12-06,0,7.0714,28.35
1926-12-07,21.8,7.1286,28.35
1926-12-08,5.5,7.2571,28.35
1926-12-09,2.2,7.2,28.35
1926-12-10,0,7.0286,28.35
1926-12-11,0,6.9857,28.35
1926-12-12,0,6.9571,30.13
1926-12-13,12.2,6.8857,31.92
1926-12-14,10.7,6.8286,33.89
1926-12-15,11.3,6.6429,35.87
1926-12-16,4.2,6.5429,35.87
1926-12-17,0,6.3571,35.87
1926-12-18,0.1,5.9143,35.87
1926-12-19,42.5,5.7571,35.87
1926-12-20,20.4,5.2286,35.87
1926-12-21,33.7,5.1714,35.87
1926-12-22,23.2,5.1,43.05
1926-12-23,3.1,5.0857,50.23
1926-12-24,0.1,5.0143,50.23
1926-12-25,5.4,5.2,67.5
1926-12-26,32.2,5,199.35
1926-12-27,12.2,5.2286,345.73
1926-12-28,22.2,5.1857,401.37
1926-12-29,15.1,5.0429,582.78
1926-12-30,6.7,5.0429,739.91
1926-12-31,2.4,5.2857,739.49
1927-01-01,2.5,5.3714,651.65
1927-01-02,0,5.7143,533.72
1927-01-03,2.1,6.0714,503.64
1927-01-04,0.9,6.2857,439.42
1927-01-05,0.7,6.5571,375.21
1927-01-06,0,6.5,375.21
1927-01-07,0.9,6.3714,375.21
1927-01-08,4.8,6.3571,343.4
1927-01-09,1.8,6.1857,311.6
1927-01-10,0.2,5.9571,311.6
1927-01-11,3.7,5.7857,343.4
1927-01-12,10.1,5.5,399.1
1927-01-13,4.3,5.5429,423
1927-01-14,9.8,5.5286,478.05
1927-01-15,4.8,5.5143,548.45
1927-01-16,7.6,5.4714,596.71
1927-01-17,62.5,5.1571,684.56
1927-01-18,47.2,4.7571,992.72
1927-01-19,39.1,4.4857,1525.47
1927-01-20,21.2,3.9571,1804.99
1927-01-21,1.2,3.4857,2345.71
1927-01-22,13.4,3.1429,2775.72
1927-01-23,29.2,2.8429,2436.22
1927-01-24,21.5,3.0571,1575.82
1927-01-25,10,3.4,944.22
1927-01-26,1.4,3.9,917.24
1927-01-27,0.3,4.4286,890.26
1927-01-28,0,5.0571,877.13
1927-01-29,8.2,5.5571,801.75
1927-01-30,14.6,5.8714,739.49
1927-01-31,8.5,5.9714,739.49
1927-02-01,1.3,5.9857,801.75
1927-02-02,2.9,5.5429,801.75
1927-02-03,11.4,5.1,739.49
1927-02-04,29.1,4.8286,739.49
1927-02-05,13.2,4.5571,841.85
1927-02-06,0.3,4.7143,972.23
1927-02-07,1.3,4.8857,972.23
1927-02-08,15.6,4.8571,944.22
1927-02-09,157.4,4.9286,841.85
1927-02-10,65.7,4.6714,783.85
1927-02-11,30.9,4.5714,13314.74
1927-02-12,48.8,4.4,14070.36
1927-02-13,8.1,3.7571,4968.03
1927-02-14,24.3,3.0857,7034.31
1927-02-15,2.1,2.8143,6190.85
1927-02-16,1.8,2.9286,4250.7
1927-02-17,1.6,3.1714,3591.85
1927-02-18,0.8,2.9714,3212.4
1927-02-19,0.1,3.1429,2917.26
1927-02-20,36.8,3.5571,2640.27
1927-02-21,15.2,3.9429,2380.9
1927-02-22,14.9,4.2714,2380.87
1927-02-23,9.6,4.4286,2380.87
1927-02-24,0,4.9143,2207.75
1927-02-25,0,5.2143,2091.06
1927-02-26,0,5.3,1913.58
1927-02-27,0,5.5143,1743.73
1927-02-28,1,5.5857,1643.1
1927-03-01,0.7,5.6714,1547.02
1927-03-02,1,5.5571,1471.98
1927-03-03,0,5.4286,1435.59
1927-03-04,0.9,5.5714,1417.54
1927-03-05,8.3,5.5429,1365.25
1927-03-06,2.9,5.4429,1312.96
1927-03-07,0,5.4286,1312.96
1927-03-08,2,5.4286,1312.96
1927-03-09,1.4,5.5,1296.06
1927-03-10,0.7,5.4857,1262.56
1927-03-11,0.1,5.4429,1245.95
1927-03-12,0,5.5571,1245.95
1927-03-13,0,5.4857,1245.95
1927-03-14,3,5.5286,1213.57
1927-03-15,8.3,5.5,1119.83
1927-03-16,7,5.2571,1058.47
1927-03-17,1.4,5.2857,1043.78
1927-03-18,3.8,5.1286,1014.67
1927-03-19,12.5,5.0286,1000.25
1927-03-20,1.1,5.0571,1000.25
1927-03-21,8.9,4.7571,945.25
1927-03-22,1,4.6,890.26
1927-03-23,0,4.8571,877.13
1927-03-24,2.4,4.7429,864.01
1927-03-25,33.7,4.4143,932.13
1927-03-26,7.9,4.0286,1000.25
1927-03-27,54.6,4.0429,2445.51
1927-03-28,27.9,4.2143,3388.6
1927-03-29,4.2,4.1,2696.3
1927-03-30,4.3,3.9429,1876.06
1927-03-31,0.2,3.9429,1095.08
1927-04-01,0,4.2286,944.22
1927-04-02,0,4.5286,841.85
1927-04-03,0,4.4857,702.11
1927-04-04,0,4.5857,647.18
1927-04-05,0,4.7429,566.63
1927-04-06,42.2,4.6571,503.64
1927-04-07,47.6,4.3143,751.94
1927-04-08,35.8,4.2286,1123.1
1927-04-09,9.1,4.1429,1504.82
1927-04-10,3.9,4.0286,1784.34
1927-04-11,13.4,3.8714,1685.11
1927-04-12,4.9,3.7571,1405.59
1927-04-13,1.5,3.8,1245.95
1927-04-14,0.8,4.1,1245.95
1927-04-15,0,4.1286,1279.45
1927-04-16,0,4.1143,1347.49
1927-04-17,0,4.1143,1313.99
1927-04-18,0,4.1857,1245.95
1927-04-19,0,4.2571,1245.95
1927-04-20,0,4.3857,1245.95
1927-04-21,0,4.4857,1213.57
1927-04-22,0,4.5571,1181.19
1927-04-23,0,4.5857,1119.83
1927-04-24,0.2,4.6286,1058.47
1927-04-25,0.2,4.6714,1058.47
1927-04-26,0,4.6571,1058.47
1927-04-27,1.3,4.4857,1043.78
1927-04-28,0.6,4.3286,1029.09
1927-04-29,0.9,4.2714,1014.67
1927-04-30,0.7,4.2571,1000.25
1927-05-01,0.6,4.2143,1000.25
1927-05-02,0,4.0857,1000.25
1927-05-03,0.6,4.0714,1000.25
1927-05-04,0,4.0571,1000.25
1927-05-05,0,4.3857,1000.25
1927-05-06,0,4.6429,1000.25
1927-05-07,0,4.7,986.13
1927-05-08,0,4.7143,972.01
1927-05-09,1,4.6429,972.01
1927-05-10,0,4.5571,958.12
1927-05-11,0.1,4.5571,944.22
1927-05-12,0,4.2429,944.22
1927-05-13,0,4.0286,944.22
1927-05-14,0.2,4.0143,944.22
1927-05-15,2,3.7857,944.22
1927-05-16,4.6,3.7857,917.24
1927-05-17,2.9,3.8286,877.13
1927-05-18,0,3.8714,864.01
1927-05-19,0.5,3.7714,864.01
1927-05-20,1.8,3.6571,801.75
1927-05-21,1.3,3.5143,739.49
1927-05-22,0.3,3.6714,739.49
1927-05-23,5.5,3.6,720.38
1927-05-24,9.7,3.5571,701.27
1927-05-25,0.5,3.5286,683
1927-05-26,0,3.6143,614.27
1927-05-27,0,3.9857,563.8
1927-05-28,0,4.1429,548.45
1927-05-29,0,3.9429,478.05
1927-05-30,2.2,3.9857,367.3
1927-05-31,1.7,3.8429,302
1927-06-01,1,3.7,283.27
1927-06-02,2.7,3.5286,623.08
1927-06-03,33.3,2.8,1045.42
1927-06-04,6.4,2.4429,1088.65
1927-06-05,0,2.3857,1238.01
1927-06-06,3.5,2.3571,1331.75
1927-06-07,0,2.4857,1197.8
1927-06-08,0,2.5714,1074.94
1927-06-09,0,2.5714,869.87
1927-06-10,0.1,2.6714,739.49
1927-06-11,1.9,2.7,739.49
1927-06-12,21.6,2.6571,684.56
1927-06-13,10.1,2.4286,629.62
1927-06-14,0.7,2.4571,629.62
1927-06-15,0.6,2.2571,596.71
1927-06-16,0,2.3,533.72
1927-06-17,0,2.5143,489.56
1927-06-18,0,2.4571,475.49
1927-06-19,0,2.5429,449.24
1927-06-20,0,2.6143,423
1927-06-21,0,2.4143,377.36
1927-06-22,2.7,2.5857,331.73
1927-06-23,5.9,2.4,331.73
1927-06-24,7,2.2143,331.73
1927-06-25,3.6,2.1714,321.67
1927-06-26,1.2,2.2571,311.6
1927-06-27,4.5,2.4143,302
1927-06-28,0,2.5143,283.27
1927-06-29,2.2,2.4286,274.14
1927-06-30,3.4,2.5857,274.14
1927-07-01,6.4,2.6857,274.14
1927-07-02,3.6,2.7714,274.14
1927-07-03,0,2.8143,274.14
1927-07-04,1.3,2.8429,274.14
1927-07-05,0,2.8286,274.14
1927-07-06,1.8,2.7286,274.14
1927-07-07,4.1,2.5857,274.14
1927-07-08,2,2.5429,274.14
1927-07-09,0,3.0571,274.14
1927-07-10,0,3.2,274.14
1927-07-11,4.4,3.1143,274.14
1927-07-12,0.7,3.0429,274.14
1927-07-13,0.8,3.2143,265.5
1927-07-14,0.9,3.2429,256.85
1927-07-15,0,3.3714,256.85
1927-07-16,0,3.1571,256.85
1927-07-17,0,3.3286,256.85
1927-07-18,0,3.5857,256.85
1927-07-19,0,3.7143,256.85
1927-07-20,0,3.7143,240.81
1927-07-21,1.1,3.8,224.77
1927-07-22,17,3.4714,224.77
1927-07-23,13.1,3.0571,224.77
1927-07-24,0.1,2.7571,224.77
1927-07-25,1.4,2.8857,224.77
1927-07-26,0,3.0429,224.77
1927-07-27,0,3.1429,224.77
1927-07-28,0,3.3429,224.77
1927-07-29,0,3.9,224.77
1927-07-30,0,4.4286,224.77
1927-07-31,0,4.5286,224.77
1927-08-01,0,4.2286,224.77
1927-08-02,0,4.0571,224.77
1927-08-03,0,4.0571,224.77
1927-08-04,0,4.0429,224.77
1927-08-05,1.6,3.9286,224.77
1927-08-06,1.2,3.6714,224.77
1927-08-07,0,3.8714,224.77
1927-08-08,0,3.9571,224.77
1927-08-09,0,4.0714,217.39
1927-08-10,0,4.1857,210.01
1927-08-11,0,4.2857,210.01
1927-08-12,0,4.2714,210.01
1927-08-13,0,4.4,210.01
1927-08-14,0,4.3286,203
1927-08-15,0,4.3286,195.99
1927-08-16,0,4.4714,195.99
1927-08-17,0,4.4429,195.99
1927-08-18,1.3,4.3429,195.99
1927-08-19,1,4.3429,195.99
1927-08-20,0,4.3429,195.99
1927-08-21,0,4.4,195.99
1927-08-22,0,4.5714,195.99
1927-08-23,0,4.6571,195.99
1927-08-24,0,4.7286,195.99
1927-08-25,0,4.7,195.99
1927-08-26,0,4.7143,195.99
1927-08-27,0,4.8,195.99
1927-08-28,0,4.9,195.99
1927-08-29,0,5.1143,195.99
1927-08-30,0,5.2286,195.99
1927-08-31,0,5.5286,195.99
1927-09-01,0,5.9,195.99
1927-09-02,0,6.2,195.99
1927-09-03,0,6.2286,195.99
1927-09-04,0.8,6.0143,195.99
1927-09-05,0.2,5.7429,195.99
1927-09-06,0,5.5286,195.99
1927-09-07,0,5.3143,195.99
1927-09-08,0,5.1,195.99
1927-09-09,0,5.0286,183.1
1927-09-10,1.5,5.0143,170.2
1927-09-11,0,5.0143,170.2
1927-09-12,0.4,5.1,164.27
1927-09-13,2.9,5.0714,158.34
1927-09-14,5.9,4.9286,158.34
1927-09-15,0.2,4.8571,158.34
1927-09-16,0,4.8429,158.34
1927-09-17,0,4.9286,158.34
1927-09-18,0,5.2571,158.34
1927-09-19,0,5.2857,158.34
1927-09-20,0,5.5286,158.34
1927-09-21,0,5.6429,158.34
1927-09-22,0,5.7429,158.34
1927-09-23,0,5.7143,158.34
1927-09-24,0,5.7571,158.34
1927-09-25,0,5.6286,158.34
1927-09-26,1.6,5.4143,158.34
1927-09-27,1.3,4.8143,158.34
1927-09-28,1.3,4.6571,158.34
1927-09-29,0.8,4.5857,158.34
1927-09-30,0.1,4.5714,158.34
1927-10-01,0,4.5143,158.34
1927-10-02,0.7,4.4429,158.34
1927-10-03,0,4.6857,158.34
1927-10-04,0,5.1714,158.34
1927-10-05,0,5.1571,158.34
1927-10-06,0,5.3714,158.34
1927-10-07,1.2,5.2714,158.34
1927-10-08,0,5.2429,158.34
1927-10-09,1,5.2429,158.34
1927-10-10,0.5,5.2143,158.34
1927-10-11,11.3,5.0286,158.34
1927-10-12,6.3,5.2571,158.34
1927-10-13,0.4,5.2429,158.34
1927-10-14,0,5.4714,158.34
1927-10-15,0,5.6429,152.75
1927-10-16,0,5.7571,147.15
1927-10-17,1.1,5.9286,147.15
1927-10-18,2.1,6.0857,136.91
1927-10-19,0.6,6.1714,126.67
1927-10-20,0.1,6.1143,126.67
1927-10-21,0,6.2286,126.67
1927-10-22,0,6.2,126.67
1927-10-23,0,6.1714,126.67
1927-10-24,0,5.9857,117.58
1927-10-25,1.1,6.0714,108.49
1927-10-26,1.7,6.0143,108.49
1927-10-27,1.8,6.0286,104.36
1927-10-28,1.9,5.8571,100.23
1927-10-29,2.2,5.7286,100.23
1927-10-30,1,5.7286,96.34
1927-10-31,2.2,5.7714,92.46
1927-11-01,0,5.7714,92.46
1927-11-02,0,5.8571,92.46
1927-11-03,0,5.9143,92.46
1927-11-04,0,6.0571,92.46
1927-11-05,0,6.1857,85.41
1927-11-06,0,6.2429,78.37
1927-11-07,0,6.2714,78.37
1927-11-08,0,6.2714,75.17
1927-11-09,0,6.2286,71.98
1927-11-10,1.2,6.2857,71.98
1927-11-11,0.5,6.1286,71.98
1927-11-12,0,6.1714,71.98
1927-11-13,0,6.2,71.98
1927-11-14,0.4,6.3,71.98
1927-11-15,0,6.4571,71.98
1927-11-16,0,6.4714,71.98
1927-11-17,0,6.4429,71.98
1927-11-18,1.7,6.5571,71.98
1927-11-19,1.1,6.5429,71.98
1927-11-20,0,6.5,71.98
1927-11-21,0,6.4714,71.98
1927-11-22,0,6.4,71.98
1927-11-23,0,6.5,71.98
1927-11-24,0,6.0429,71.98
